file_name,telegram_type,station_code,data_id,announced,created,obs_kind,date,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,str_cloud,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,bulletin
/home/maki-d/stock1.wni.co.jp/2013/20130101_230000.003,1.0,RJTR,,,,0.0,20130101220000,-1.0,-1.0,-1.0,-1.0,210,-1.0,6,-1.0,-1,-1,-1,,9999,0.0,0.0,0,,1.0,4,-1.0,4,1017,
/home/maki-d/stock1.wni.co.jp/2013/20130102_000000.003,0.0,RJTR,,,,0.0,20130101230000,-1.0,-1.0,-1.0,-1.0,190,-1.0,9,-1.0,17,-1,-1,,9999,0.0,0.0,1, FEW 50  ,1.0,9,-1.0,3,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130102_010000.000,0.0,RJTR,,,,0.0,20130102000000,-1.0,-1.0,-1.0,-1.0,200,-1.0,13,-1.0,18,-1,-1,,9999,0.0,0.0,1, FEW 50  ,1.0,11,-1.0,3,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130102_010000.000,0.0,RJTR,,,,0.0,20130102000000,-1.0,-1.0,-1.0,-1.0,200,-1.0,13,-1.0,18,-1,-1,,9999,0.0,0.0,1, FEW 50  ,1.0,11,-1.0,3,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130102_020000.003,1.0,RJTR,,,,0.0,20130102010000,-1.0,-1.0,-1.0,-1.0,200,-1.0,12,-1.0,16,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,12,-1.0,4,1015,
/home/maki-d/stock1.wni.co.jp/2013/20130102_030000.003,1.0,RJTR,,,,0.0,20130102020000,-1.0,-1.0,-1.0,-1.0,210,-1.0,11,-1.0,19,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,13,-1.0,4,1015,
/home/maki-d/stock1.wni.co.jp/2013/20130102_040000.003,1.0,RJTR,,,,0.0,20130102030000,-1.0,-1.0,-1.0,-1.0,220,-1.0,14,-1.0,23,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,13,-1.0,4,1013,
/home/maki-d/stock1.wni.co.jp/2013/20130102_050000.000,0.0,RJTR,,,,0.0,20130102040000,-1.0,-1.0,-1.0,-1.0,220,-1.0,15,-1.0,23,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,13,-1.0,4,1013,
/home/maki-d/stock1.wni.co.jp/2013/20130102_050000.000,0.0,RJTR,,,,0.0,20130102040000,-1.0,-1.0,-1.0,-1.0,220,-1.0,15,-1.0,23,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,13,-1.0,4,1013,
/home/maki-d/stock1.wni.co.jp/2013/20130102_060000.000,0.0,RJTR,,,,0.0,20130102050000,-1.0,-1.0,-1.0,-1.0,230,-1.0,11,-1.0,25,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,13,-1.0,3,1013,
/home/maki-d/stock1.wni.co.jp/2013/20130102_070000.001,0.0,RJTR,,,,0.0,20130102060000,-1.0,-1.0,-1.0,-1.0,220,-1.0,11,-1.0,19,-1,-1,,9999,0.0,0.0,1, FEW 60  ,1.0,12,-1.0,3,1013,
/home/maki-d/stock1.wni.co.jp/2013/20130102_230000.005,0.0,RJTR,,,,0.0,20130102220000,-1.0,-1.0,-1.0,-1.0,10,-1.0,4,-1.0,-1,-1,-1,,9999,0.0,0.0,2, FEW 40   BKN 150  ,1.0,4,-1.0,8,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130102_230000.005,0.0,RJTR,,,,0.0,20130102220000,-1.0,-1.0,-1.0,-1.0,10,-1.0,4,-1.0,-1,-1,-1,,9999,0.0,0.0,2, FEW 40   BKN 150  ,1.0,4,-1.0,8,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130103_000000.004,1.0,RJTR,,,,0.0,20130102230000,-1.0,-1.0,-1.0,-1.0,30,-1.0,9,-1.0,-1,-1,-1,,9999,0.0,0.0,2, FEW 40   BKN 150  ,1.0,4,-1.0,7,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130103_010000.003,1.0,RJTR,,,,0.0,20130103000000,-1.0,-1.0,-1.0,-1.0,20,-1.0,10,-1.0,17,-1,-1,,9999,0.0,0.0,2, FEW 40   SCT 150  ,1.0,6,-1.0,8,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130103_020000.005,0.0,RJTR,,,,0.0,20130103010000,-1.0,-1.0,-1.0,-1.0,20,-1.0,12,-1.0,17,-1,-1,,9999,0.0,0.0,2, FEW 40   SCT 150  ,1.0,5,-1.0,7,1016,
/home/maki-d/stock1.wni.co.jp/2013/20130103_020000.005,0.0,RJTR,,,,0.0,20130103010000,-1.0,-1.0,-1.0,-1.0,20,-1.0,12,-1.0,17,-1,-1,,9999,0.0,0.0,2, FEW 40   SCT 150  ,1.0,5,-1.0,7,1016,
