date, Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation,Geop1000,u-co1000,v-co1000,Temp1000,Vert1000,Rela1000,Geop975,u-co975,v-co975,Temp975,Vert975,Rela975,Geop950,u-co950,v-co950,Temp950,Vert950,Rela950,Geop925,u-co925,v-co925,Temp925,Vert925,Rela925,Geop900,u-co900,v-co900,Temp900,Vert900,Rela900,Geop850,u-co850,v-co850,Temp850,Vert850,Rela850,Geop800,u-co800,v-co800,Temp800,Vert800,Rela800,Geop700,u-co700,v-co700,Temp700,Vert700,Rela700,Geop600,u-co600,v-co600,Temp600,Vert600,Rela600,Geop500,u-co500,v-co500,Temp500,Vert500,Rela500,Geop400,u-co400,v-co400,Temp400,Vert400,Rela400,Geop300,u-co300,v-co300,Temp300,Vert300,Rela300,Geop250,u-co250,v-co250,Temp250,Vert250,Rela250,Geop200,u-co200,v-co200,Temp200,Vert200,Rela200,Geop150,u-co150,v-co150,Temp150,Vert150,Rela150,Geop100,u-co100,v-co100,Temp100,Vert100,Rela100,telegram_type,station_code,obs_kind,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,CIG_category
20150111060000,102195.4407,100100.0366,4.1733,-2.1117,285.3432,41.6989,7.3486,10.3516,0.0,10.8887,0.0,181.7939,5.4827,-2.7789,284.9734,0.174,39.9834,392.2797,8.1346,-4.21,282.8040000000001,0.3239,44.6552,606.8456,9.1925,-4.8299,280.6755,0.2209,50.0561,825.5432,9.8646,-5.2298,278.5179,0.1133,56.2927,1048.4771,10.3376,-5.5134,276.3344,0.0175,63.3056,1508.0013,11.1861,-5.9529999999999985,271.9416,-0.0309,75.3456,1988.549,14.3553,-7.3198,269.0271,0.1309,40.9682,3036.113,22.7578,-9.6791,265.9493,0.1143,3.2196,4219.4299,25.8839,-9.6833,258.9286,-0.063,2.9855,5592.8486,44.5156,-1.4893,256.0881,0.7755,6.7331,7248.6499,63.37600000000001,7.3944,250.1947,0.8691,30.3055,9308.8408,76.1446,22.271,239.9835,0.7148,5.1731,10569.668,78.383,22.9183,232.6121,0.5525,,12056.6055,79.8914,17.7256,222.1482,0.3669,,13879.1934,68.4803,14.2535,211.9597,0.3054,,16343.8662,44.2988,5.0192,203.8015,0.0388,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,290.0,-1.0,10.0,-1.0,-1.0,250.0,330.0,,9999.0,0.0,0.0,2.0,1.0,11.0,-1.0,0.0,1020.0,6.0
20150210230000,101869.2932,99753.009,0.435,-1.5154,277.532,74.6675,17.7734,22.4609,0.0,22.4609,0.0,173.52710425108668,2.1559388681780547,-1.954130833270028,280.5734896203503,0.1619994387438055,50.469258595258,381.3137697279453,3.861779037863016,-3.7485751491039987,279.352310447488,0.39043715165462345,52.179953837767236,593.4371145106853,4.6900575226172805,-4.306008272338659,277.55627798009664,0.3957283374329563,55.874377489089966,809.7869667224586,5.1815073383040735,-4.405693088192494,275.73964667413384,0.3624454596429132,59.08876731339842,1030.6335028726608,5.62046812614426,-4.333373012486845,273.9845124445856,0.3183559566095937,60.99623522115871,1487.2232787483374,6.890671440167352,-4.011201239190997,271.0543053979054,0.1918627643608488,56.0593147755135,1967.1081693060696,8.995367877185346,-3.780356571078301,269.2385211084038,0.059202602657023824,39.551667159423225,3013.7098174467687,15.196616399567572,-4.200410424731672,265.59487307071686,-0.16942082153400406,24.453984178602692,4199.2742997556925,21.219193416414786,-4.946423573419453,259.4959796378389,-0.14669676910853013,22.015341334044933,5563.000958025456,28.63309540087357,-4.858321239240468,251.19354044832286,-0.062158478307537735,18.310915313661106,7168.498960256577,38.90926538594067,-4.023578845895827,240.57330462522805,0.044998337398283184,19.405589766800407,9144.812206208706,54.076723515987396,-1.1944016971974634,229.498202863615,0.16108659910969436,15.155474483966827,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,310.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,6.0,1.0,1.0,1017.0,6.0
20150207000000,102404.6143,100275.769,-0.1994,-0.3464,279.6544,66.4815,32.9102,59.6191,0.0,59.6191,0.0,195.5324,-0.2648,-0.4684,279.4763,0.0476,66.0,403.3045,0.6509,-0.4031,279.3454,0.0922,64.622,615.558,2.1345,0.7278,277.6938,0.1446,71.2208,832.2814,4.2949,1.1966,276.1464,0.1296,79.9614,1053.6422,6.0284,2.0758,274.5457,-0.0183,86.1,1511.3247,8.3478,3.6021,271.408,-0.3102,93.2581,1991.3777,10.7588,3.9165,268.5226,-0.4796,94.7416,3034.9304,12.2654,2.9141,267.1388,-0.5061,4.0819,4221.9683,12.0915,1.96,258.3472,-0.0272,65.2907,5579.1855,21.2726,-8.4903,250.1336,1.0096,20.7499,7172.2964,29.3981,-5.9469,237.8928,0.9232,20.6503,9132.0693,46.0274,1.89,228.3239,0.4311,6.1424,10333.8027,53.3405,5.6112,222.6067,0.2179,,11779.6533,55.3159,6.1881,220.907,-0.0225,,13627.0283,48.1916,5.9421,217.2737,-0.2947,,16157.9434,34.2128,3.0191,210.1771,-0.1911,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,999.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,2.0,-1.0,2.0,1022.0,6.0
20160201050000,102422.3145,100297.6379,2.3905,-1.8687,281.5986,56.065,20.752,49.6094,31.1768,49.6094,0.0,169.018030077219,1.8927315903711133,-1.8238387452438483,280.72182876826264,0.14223371258412953,53.08614285197109,376.99717035889626,3.395829794695601,-4.246962360106409,279.4916330887936,0.4921207381412387,55.16347876936197,589.2877182886002,4.066245993017219,-4.720488791819662,277.71288037416525,0.5320574000361376,59.01007215771824,805.8020528927444,4.333926072460598,-4.5194569723680615,275.94279541936703,0.4868889277568087,61.6368434435426,1026.9136836752295,4.549986296420684,-4.042263124138117,274.34014711761847,0.3655063851037994,61.06055148178712,1484.404676139355,5.7443893381860125,-3.0749702733010054,271.75385410361923,0.07815252660657279,51.30521543044597,1965.6940783634784,8.146684897597881,-2.6208819791208957,270.0874384623021,-0.001381381618557498,36.324148944579065,3015.55540188402,13.910111923236403,-2.1937186792492867,266.4700062784832,-0.0964535551611334,25.66508579486981,4204.92501116544,19.9101437041536,-1.2582193911075592,260.0559623215813,-0.1278161426744191,32.156601335620515,5569.6526945084315,27.18999207299203,0.784845344722271,251.5569023801945,-0.19026530429255206,34.82808976341039,7180.0712413191795,36.07557838689536,3.420446891337633,241.3331045741216,-0.14025488554034382,38.559785240329795,9170.928953558208,57.72765813814476,5.57058038469404,233.3966402823571,-0.0596392028965056,5.41776810772717,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,310.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,,8000.0,0.0,0.0,3.0,1.0,7.0,1.0,3.0,1020.0,6.0
20160201090000,102275.0549,100143.9514,2.2229,-1.456,280.6499,65.7321,19.7754,55.957,77.7832,77.7832,0.0,185.362,3.0905,-2.0401,280.5661,0.1857,63.5671,393.2614,6.4111,-5.3708,278.778,0.7804,68.8463,604.9338,6.8096,-6.6841,276.75,1.0708,76.1328,820.7076,6.2855,-7.3963,274.7802,1.2251,83.4931,1040.913,5.2562,-7.4673,273.2099,1.2696,86.9623,1496.8154,6.8179,-3.9181,270.7978,0.768,77.8629,1978.0121,11.9273,-3.346,270.5912,0.0735,51.7609,3033.7993,23.7962,1.6283,268.9505,-0.4131,57.2982,4240.4155,33.7166,11.1993,263.9793,-0.6704,98.2603,5632.2773,38.9635,5.5711,257.5364,-0.8640000000000001,16.7299,7277.2529,53.1998,10.285,246.1196,-0.7446,63.5619,9290.749,69.3617,9.3916,233.2518,-0.4577,44.2735,10522.3311,82.1789,3.9187,228.7147,-0.3272,,12005.7568,86.6032,4.3251,225.1078,-0.3019,,13858.4609,81.2284,10.0846,214.4644,-0.2637,,16319.5977,66.3588,2.0091,202.0713,0.0862,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,320.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,,7000.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,1020.0,6.0
20150114110000,101748.7793,99669.3542,-4.8497,0.8296,285.2864,84.8672,26.123,70.8008,60.4248,70.8008,1.2031,178.65082147810608,1.5743531817570329,-1.9461904431227601,281.39932260173373,0.17615559645491885,55.34255950059742,387.1792952232064,3.1030918178148568,-3.918656083289534,280.24851921759546,0.4629836261738092,57.87514373380691,600.1138555537909,3.9498778749257326,-4.571022982476278,278.547449644655,0.5061581947084051,61.58709991630167,817.3542556967586,4.554308609105647,-4.659056628821418,276.84556559147313,0.4769544474547729,63.67782839667052,1039.2358938846737,5.115761885419489,-4.514027133118361,275.30543647822924,0.4042940647632349,62.44552685879172,1498.6792912017554,6.633601085282862,-4.12406251905486,273.1121556973085,0.19786502784700133,49.61427650228143,1982.8683241512624,9.398880814667793,-4.195107189938426,271.9589587796072,-0.0066319298348389575,31.36552863754332,3040.9253221433614,16.121796255931258,-4.449809651821852,268.6868376524071,-0.1950108814635314,19.411654749885198,4240.503359526396,23.323561591096226,-4.178998348303138,262.6036501749768,-0.11530856584431605,26.284722071141005,5621.9863859936595,32.55489398166537,-3.7152000833302736,254.8813349534757,0.03764684344059789,26.96016138419509,7256.986464942222,45.240254759788506,-2.787621421739459,245.74429675657302,0.1701828406075947,26.32705849595368,9278.847551185638,59.169509319588535,0.5897140402812511,234.90635011624542,0.20736810527159832,16.169128842651848,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,15.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,10.0,1.0,8.0,1017.0,6.0
20160118110000,101462.8296,99332.9407,4.1322,-2.4802,278.4336,60.1181,22.0703,31.4941,0.0,31.4941,0.1406,180.86753502860665,1.5478431069641374,-1.944155282399152,281.3173038731329,0.1766724195149436,59.21181160397828,389.37590938061476,2.7136770550860096,-3.6022378750058124,280.12171217612917,0.40972353602046496,61.471324955578886,602.2711787326261,3.5051551521755755,-3.8123793868726352,278.4863923629746,0.4066514815640403,65.38796417042613,819.5363653874956,4.389228681568056,-3.5655503424710986,276.856303433422,0.35328814056993,69.10127011593431,1041.4641773524927,5.489548907848076,-3.1927594283479266,275.2875896673649,0.26339776572422124,71.74753131344914,1500.7072358066214,8.419363542925566,-2.2910100580193102,272.5997557975352,0.043858523875314866,69.83511402830483,1983.5167314913128,12.014698717015564,-1.465482794446871,270.5630171908997,-0.12573253561276942,62.25098388735205,3035.588236991316,19.291825365799014,-0.2532506450079381,266.95653161639353,-0.3422902520687785,44.007794832810745,4229.205178454517,27.899224588181823,1.2078422886552291,261.5531486999244,-0.3637926359233461,40.5415972492192,5607.309917867184,37.42577619850636,3.48811376420781,254.35251878551207,-0.22173508660853256,37.84295283537358,7237.146555267274,48.49365833494812,6.982462492305785,244.58342724316762,-0.11563916367595085,36.892151123844094,9244.297059435396,61.90481485798955,11.541420511435714,232.56224139966068,-0.025471234803262632,28.71191574377008,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,300.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,1012.0,6.0
20150114050000,102287.1948,100198.7122,-3.289,-0.0056,286.2115,59.8472,12.1094,52.1973,79.4434,79.4434,0.0,178.6278096456081,1.5775807101745158,-1.94724736182252,281.3960597340483,0.17620523643927302,55.329295257106416,387.153888296336,3.1113943425007164,-3.9218501355499034,280.246126644779,0.4632993245322723,57.856946105137474,600.0862980484962,3.960045535117388,-4.575604845071212,278.5447407833999,0.5066196995612701,61.569415715523064,817.3241805192082,4.564644932746886,-4.6651311814784995,276.84252460184507,0.4775316380837466,63.65554675180465,1039.2032224163413,5.125944265164434,-4.521485394798218,275.3026387785794,0.4048968692368362,62.41125982999802,1498.6422644946726,6.644683912862092,-4.13461287599057,273.1106757023372,0.1983029538532719,49.57102743536234,1982.8290391899645,9.409903861116616,-4.208696480840445,271.95831415971037,-0.006203388358699158,31.328929372131824,3040.882678750903,16.129962224513292,-4.466025795787574,268.68600033968687,-0.19415904802735887,19.36896048113704,4240.456098765135,23.33771841041744,-4.198488718830049,262.6033988822601,-0.11457263742340727,26.23028037324548,5621.948598699643,32.57944952044636,-3.73357196431607,254.88533479673785,0.03830813898821362,26.903905749320984,7256.988183428532,45.27245196141303,-2.800357326865196,245.75251854583615,0.17078008211683482,26.289408665150404,9278.942407216877,59.20319436490536,0.5876957341097295,234.91909490339455,0.2077090963430237,16.143178813159466,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,11.0,1.0,5.0,1021.0,6.0
20160106110000,101927.5391,99826.6113,0.2974,-0.1995,282.201,80.5423,11.9141,48.1934,83.5938,83.5938,0.0312,175.4365386720747,1.2842162596061826,-1.8121901315753348,282.84726904192934,0.1635791109802085,57.13253817008808,385.19924832321686,2.1717398985056207,-3.632132817714592,281.7682597185485,0.4274589316482889,58.987194758839905,599.3794752508402,2.873757502762601,-3.878590139793232,280.1452724849805,0.4498029503156431,62.87206951249391,817.9589098296127,3.7776273515773937,-3.5654832932483203,278.50793748302385,0.4301342299149837,66.90974282054229,1041.2547156063374,4.879615766461939,-3.0413582256005607,276.93773501133546,0.3505587525432929,69.94770096521825,1503.4546094294635,8.13705076550832,-1.6221972547937185,274.43188637727866,0.048118372411408934,67.41001936234534,1989.7547588292512,12.108335323515348,-0.4886311506852508,272.60316901141783,-0.213660467939917,60.50115608703345,3050.1669098734856,19.442166944529163,0.07734596112277359,268.8597371084616,-0.4246263088134583,40.30532176699489,4250.480620957911,27.038549088407308,0.6546147163026035,262.5319119070191,-0.3666888487541655,41.67500392650254,5632.218219265342,35.75765074510127,2.0171528854407366,254.7883449835936,-0.2293520589973923,33.47529941238463,7261.0542744100085,45.570173653773956,5.530807626899332,243.7946706644725,-0.16008133659488522,32.8719277465716,9253.093210605904,55.28894859366118,9.193510519340633,229.64628214668483,-0.05543593292532023,29.818270044634122,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,350.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,8.0,1.0,8.0,1017.0,6.0
20150101210000,102508.6548,100327.9968,1.1362,-1.4324,272.4701,74.8457,21.4844,16.8457,0.0,21.875,0.0,199.1294,1.998,-2.5341,272.9673,0.2846,70.7208,402.0142,5.8982,-8.7209,272.9748,1.1168,70.3672,609.2219,7.7761,-10.5167,271.404,1.3943,75.8496,820.7932,9.7483,-10.844,269.8647,1.4847,80.3671,1037.0398,12.1138,-10.2124,268.4545,1.3937,83.1283,1484.2507,14.8493,-8.4594,265.4681,1.0369,81.8576,1954.8937,15.1971,-7.7492,264.8774,0.6608,34.2422,2994.8792,19.7937,-11.1748,264.416,-0.5577,12.9024,4174.3079,28.6807,-9.3363,257.9436,-0.7798,8.4797,5529.4971,41.1447,-8.7722,250.2915,-0.516,2.3677,7135.2246,56.379,-9.9989,240.9066,-0.0171,8.7409,9129.8105,74.5263,-3.2648,232.4506,0.2608,1.4646,10354.4023,78.0232,-4.6805,227.3613,0.3221,,11823.6406,82.2641,-2.2278,222.4627,0.3697,,13663.3594,76.4873,-4.8363,214.371,0.3402,,16156.7627,61.3137,-0.6701,207.3795,0.2052,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,330.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,1.0,3.0,-1.0,0.0,-1.0,4.0,1021.0,6.0
