date,CIG,CIG_category
20160110060000,9000,6
20160110070000,9000,6
20160110080000,12000,6
20160110090000,-99999,99999
20160110100000,-99999,99999
20160110110000,-99999,99999
20160110120000,-99999,99999
20160110210000,5000,6
20160110220000,6000,6
20160110230000,10000,6
20160111000000,10000,6
20160111010000,8000,6
20160111020000,10000,6
20160111030000,8000,6
20160111040000,8000,6
20160111050000,4000,6
20160111060000,4000,6
20160111070000,4000,6
20160111080000,7000,6
20160111090000,4000,6
20160111100000,7000,6
20160111110000,12000,6
20160111120000,12000,6
20160111210000,-99999,99999
20160111220000,-99999,99999
20160111230000,-99999,99999
20160112000000,-99999,99999
20160112010000,-99999,99999
20160112020000,6000,6
20160112030000,4500,6
20160112040000,4000,6
20160112050000,3000,5
20160112060000,2500,5
20160112070000,5000,6
20160112080000,5000,6
20160112090000,5000,6
20160112100000,5000,6
20160112110000,4500,6
20160112120000,-99999,99999
20160112210000,6000,6
20160112220000,5000,6
20160112230000,4000,6
20160113000000,4000,6
20160113010000,4000,6
20160113020000,4000,6
20160113030000,-99999,99999
20160113040000,4000,6
20160113050000,-99999,99999
20160113060000,3500,5
20160113070000,-99999,99999
20160113080000,-99999,99999
20160113090000,-99999,99999
20160113100000,-99999,99999
20160113110000,5000,6
20160113120000,6000,6
20160113210000,4000,6
20160113220000,-9999,1
20160113230000,-9999,1
20160114000000,-9999,1
20160114010000,-9999,1
20160114020000,-9999,1
20160114030000,-9999,1
20160114040000,-9999,1
20160114050000,-9999,1
20160114060000,-9999,1
20160114070000,-9999,1
20160114080000,-9999,1
20160114090000,-9999,1
20160114100000,-9999,1
20160114110000,-9999,1
20160114120000,-99999,99999
20160114210000,-99999,99999
20160114220000,-99999,99999
20160114230000,-99999,99999
20160115000000,-99999,99999
20160115010000,-99999,99999
20160115020000,-99999,99999
20160115030000,-99999,99999
20160115040000,7000,6
20160115050000,5000,6
20160115060000,7000,6
20160115070000,10000,6
20160115080000,9000,6
20160115090000,10000,6
20160115100000,12000,6
20160115110000,12000,6
20160115120000,6000,6
20160115210000,-99999,99999
20160115220000,-99999,99999
20160115230000,-99999,99999
20160116000000,-99999,99999
20160116010000,-99999,99999
20160116020000,-99999,99999
20160116030000,-99999,99999
20160116040000,-99999,99999
20160116050000,-99999,99999
20160116060000,-99999,99999
20160116070000,-99999,99999
20160116080000,-99999,99999
20160116090000,-99999,99999
20160116100000,-99999,99999
20160116110000,-99999,99999
20160116120000,-99999,99999
20160116210000,-9999,1
20160116220000,15000,6
20160116230000,6000,6
20160117000000,6000,6
20160117010000,5000,6
20160117020000,6000,6
20160117030000,5000,6
20160117040000,5000,6
20160117050000,6000,6
20160117060000,4000,6
20160117070000,6000,6
20160117080000,6000,6
20160117090000,6000,6
20160117100000,5000,6
20160117110000,5000,6
20160117120000,2500,5
20160117210000,2000,5
20160117220000,-99999,99999
20160117230000,2000,5
20160118000000,-99999,99999
20160118010000,2500,5
20160118020000,-99999,99999
20160118030000,-99999,99999
20160118040000,3500,5
20160118050000,4000,6
20160118060000,-99999,99999
20160118070000,4500,6
20160118080000,4500,6
20160118090000,4500,6
20160118100000,3000,5
20160118110000,4000,6
20160118120000,4000,6
20160118210000,3000,5
20160118220000,4500,6
20160118230000,2500,5
20160119000000,3000,5
20160119010000,2500,5
20160119020000,3000,5
20160119030000,2500,5
20160119040000,3000,5
20160119050000,2000,5
20160119060000,2000,5
20160119070000,2000,5
20160119080000,4000,6
20160119090000,3000,5
20160119100000,3000,5
20160119110000,2000,5
20160119120000,4500,6
20160119210000,3500,5
20160119220000,-99999,99999
20160119230000,-99999,99999
20160120000000,-99999,99999
20160120010000,-99999,99999
20160120020000,-99999,99999
20160120030000,-99999,99999
20160120040000,-99999,99999
20160120050000,-99999,99999
20160120060000,-99999,99999
20160120070000,-99999,99999
20160120080000,-99999,99999
20160120090000,-99999,99999
20160120100000,-99999,99999
20160120110000,-99999,99999
20160120120000,-99999,99999
20160120210000,-9999,1
20160120220000,15000,6
20160120230000,-99999,99999
20160121000000,-99999,99999
20160121010000,15000,6
20160121020000,7000,6
20160121030000,7000,6
20160121040000,6000,6
20160121050000,6000,6
20160121060000,5000,6
20160121070000,6000,6
20160121080000,6000,6
20160121090000,7000,6
20160121100000,7000,6
20160121110000,10000,6
20160121120000,7000,6
20160121210000,14000,6
20160121220000,15000,6
20160121230000,-9999,1
20160122000000,-9999,1
20160122010000,-9999,1
20160122020000,-99999,99999
20160122030000,-99999,99999
20160122040000,-99999,99999
20160122050000,-9999,1
20160122060000,-9999,1
20160122070000,-9999,1
20160122080000,-9999,1
20160122090000,-9999,1
20160122100000,-99999,99999
20160122110000,-99999,99999
20160122120000,-9999,1
20160122210000,5000,6
20160122220000,10000,6
20160122230000,-9999,1
20160123000000,12000,6
20160123010000,12000,6
20160123020000,11000,6
20160123030000,11000,6
20160123040000,4000,6
20160123050000,4000,6
20160123060000,2500,5
20160123070000,4000,6
20160123080000,14000,6
20160123090000,2000,5
20160123100000,6000,6
20160123110000,5000,6
20160123120000,2500,5
20160123210000,2500,5
20160123220000,2000,5
20160123230000,1500,4
20160124000000,1500,4
20160124010000,1500,4
20160124020000,1500,4
20160124030000,1500,4
20160124040000,1500,4
20160124050000,1500,4
20160124060000,1500,4
20160124070000,1500,4
20160124080000,1500,4
20160124090000,1500,4
20160124100000,2500,5
20160124110000,2500,5
20160124120000,2500,5
20160124210000,-99999,99999
20160124220000,-99999,99999
20160124230000,-99999,99999
20160125000000,-99999,99999
20160125010000,5000,6
20160125020000,4000,6
20160125030000,4500,6
20160125040000,3000,5
20160125050000,2500,5
20160125060000,2500,5
20160125070000,2500,5
20160125080000,-99999,99999
20160125090000,-99999,99999
20160125100000,-99999,99999
20160125110000,-99999,99999
20160125120000,-99999,99999
20160125210000,3500,5
20160125220000,6000,6
20160125230000,6000,6
20160126000000,5000,6
20160126010000,5000,6
20160126020000,5000,6
20160126030000,5000,6
20160126040000,2500,5
20160126050000,3000,5
20160126060000,3000,5
20160126070000,3000,5
20160126080000,3000,5
20160126090000,6000,6
20160126100000,3000,5
20160126110000,3000,5
20160126120000,3000,5
20160126210000,-99999,99999
20160126220000,-9999,1
20160126230000,-9999,1
20160127000000,-9999,1
20160127010000,-9999,1
20160127020000,18000,6
20160127030000,17000,6
20160127040000,-9999,1
20160127050000,-9999,1
20160127060000,-9999,1
20160127070000,-9999,1
20160127080000,-9999,1
20160127090000,7000,6
20160127100000,-99999,99999
20160127110000,7000,6
20160127120000,7000,6
20160127210000,2500,5
20160127220000,2500,5
20160127230000,4000,6
20160128000000,3000,5
20160128010000,2500,5
20160128020000,3500,5
20160128030000,4000,6
20160128040000,4500,6
20160128050000,8000,6
20160128060000,-9999,1
20160128070000,8000,6
20160128080000,3000,5
20160128090000,3000,5
20160128100000,10000,6
20160128110000,10000,6
20160128120000,10000,6
20160128210000,2500,5
20160128220000,2000,5
20160128230000,1500,4
20160129000000,3000,5
20160129010000,1500,4
20160129020000,800,3
20160129030000,600,3
20160129040000,500,3
20160129050000,1500,4
20160129060000,9000,6
20160129070000,2000,5
20160129080000,800,3
20160129090000,600,3
20160129100000,1500,4
20160129110000,600,3
20160129120000,600,3
20160129210000,-9999,1
20160129220000,12000,6
20160129230000,-9999,1
20160130000000,-9999,1
20160130010000,-9999,1
20160130020000,-9999,1
20160130030000,-9999,1
20160130040000,-9999,1
20160130050000,-9999,1
20160130060000,-9999,1
20160130070000,12000,6
20160130080000,12000,6
20160130090000,12000,6
20160130100000,-99999,99999
20160130110000,-99999,99999
20160130120000,-99999,99999
20160130210000,-99999,99999
20160130220000,-99999,99999
20160130230000,-99999,99999
20160131000000,-99999,99999
20160131010000,-99999,99999
20160131020000,-99999,99999
20160131030000,-99999,99999
20160131040000,-99999,99999
20160131050000,-99999,99999
20160131060000,-99999,99999
20160131070000,-99999,99999
20160131080000,-99999,99999
20160131090000,-99999,99999
20160131100000,-99999,99999
20160131110000,-99999,99999
20160131120000,-99999,99999
20160131210000,7000,6
20160131220000,5000,6
20160131230000,12000,6
20160201000000,12000,6
20160201010000,10000,6
20160201020000,10000,6
20160201030000,10000,6
20160201040000,12000,6
20160201050000,10000,6
20160201060000,4000,6
20160201070000,5000,6
20160201080000,10000,6
20160201090000,10000,6
20160201100000,10000,6
20160201110000,10000,6
20160201120000,17000,6
20160201210000,4000,6
20160201220000,15000,6
20160201230000,-9999,1
20160202000000,-9999,1
20160202010000,-9999,1
20160202020000,-9999,1
20160202030000,-9999,1
20160202040000,-9999,1
20160202050000,-9999,1
20160202060000,-9999,1
20160202070000,-9999,1
20160202080000,-9999,1
20160202090000,-9999,1
20160202100000,-9999,1
20160202110000,-9999,1
20160202120000,-99999,99999
20160202210000,-99999,99999
20160202220000,-99999,99999
20160202230000,-99999,99999
20160203000000,-99999,99999
20160203010000,-99999,99999
20160203020000,-99999,99999
20160203030000,-99999,99999
20160203040000,-9999,1
20160203050000,-99999,99999
20160203060000,-99999,99999
20160203070000,-99999,99999
20160203080000,-99999,99999
20160203090000,-99999,99999
20160203100000,-99999,99999
20160203110000,-99999,99999
20160203120000,-99999,99999
20160203210000,-99999,99999
20160203220000,-99999,99999
20160203230000,-9999,1
20160204000000,-99999,99999
20160204010000,-99999,99999
20160204020000,-99999,99999
20160204030000,-99999,99999
20160204040000,-99999,99999
20160204050000,-9999,1
20160204060000,-9999,1
20160204070000,-99999,99999
20160204080000,-99999,99999
20160204090000,-99999,99999
20160204100000,-99999,99999
20160204110000,-99999,99999
20160204120000,-99999,99999
20160204210000,-99999,99999
20160204220000,-99999,99999
20160204230000,-9999,1
20160205000000,-99999,99999
20160205010000,-99999,99999
20160205020000,-99999,99999
20160205030000,-99999,99999
20160205040000,-99999,99999
20160205050000,-99999,99999
20160205060000,-99999,99999
20160205070000,-99999,99999
20160205080000,-99999,99999
20160205090000,-99999,99999
20160205100000,-99999,99999
20160205110000,-99999,99999
20160205120000,-99999,99999
20160205210000,-99999,99999
20160205220000,-99999,99999
20160205230000,-99999,99999
20160206000000,-9999,1
20160206010000,-9999,1
20160206020000,-9999,1
20160206030000,-9999,1
20160206040000,-9999,1
20160206050000,-99999,99999
20160206060000,-99999,99999
20160206070000,-99999,99999
20160206080000,-99999,99999
20160206090000,5000,6
20160206100000,5000,6
20160206110000,5000,6
20160206120000,5000,6
20160206210000,-99999,99999
20160206220000,-99999,99999
20160206230000,-99999,99999
20160207000000,-99999,99999
20160207010000,-99999,99999
20160207020000,-99999,99999
20160207030000,-99999,99999
20160207040000,-99999,99999
20160207050000,-99999,99999
20160207060000,-99999,99999
20160207070000,-99999,99999
20160207080000,-99999,99999
20160207090000,-99999,99999
20160207100000,-99999,99999
20160207110000,-99999,99999
20160207120000,-99999,99999
20160207210000,-99999,99999
20160207220000,-99999,99999
20160207230000,-99999,99999
20160208000000,-99999,99999
20160208010000,-99999,99999
20160208020000,-99999,99999
20160208030000,-99999,99999
20160208040000,-99999,99999
20160208050000,-99999,99999
20160208060000,4500,6
20160208070000,-99999,99999
20160208080000,-99999,99999
20160208090000,-99999,99999
20160208100000,-99999,99999
20160208110000,6000,6
20160208120000,5000,6
20160208210000,-99999,99999
20160208220000,-99999,99999
20160208230000,4500,6
20160209000000,-99999,99999
20160209010000,-99999,99999
20160209020000,-99999,99999
20160209030000,-99999,99999
20160209040000,-99999,99999
20160209050000,-99999,99999
20160209060000,-99999,99999
20160209070000,-99999,99999
20160209080000,-99999,99999
20160209090000,-99999,99999
20160209100000,-99999,99999
20160209110000,-99999,99999
20160209120000,-99999,99999
20160209210000,-99999,99999
20160209220000,-99999,99999
20160209230000,-99999,99999
20160210000000,-99999,99999
20160210010000,-99999,99999
20160210020000,-99999,99999
20160210030000,-99999,99999
20160210040000,-99999,99999
20160210050000,-99999,99999
20160210060000,-99999,99999
20160210070000,-99999,99999
20160210080000,-99999,99999
20160210090000,-99999,99999
20160210100000,-99999,99999
20160210110000,-99999,99999
20160210120000,-99999,99999
20160210210000,-99999,99999
20160210220000,-99999,99999
20160210230000,-99999,99999
20160211000000,-99999,99999
20160211010000,-99999,99999
20160211020000,-99999,99999
20160211030000,-99999,99999
20160211040000,-9999,1
20160211050000,-9999,1
20160211060000,-9999,1
20160211070000,-9999,1
20160211080000,-9999,1
20160211090000,-9999,1
20160211100000,15000,6
20160211110000,15000,6
20160211120000,15000,6
20160211210000,4000,6
20160211220000,10000,6
20160211230000,10000,6
20160212000000,10000,6
20160212010000,12000,6
20160212020000,12000,6
20160212030000,3500,5
20160212040000,3500,5
20160212050000,3500,5
20160212060000,12000,6
20160212070000,12000,6
20160212080000,10000,6
20160212090000,8000,6
20160212100000,10000,6
20160212110000,17000,6
20160212120000,10000,6
20160212210000,2500,5
20160212220000,600,3
20160212230000,300,2
20160213000000,500,3
20160213010000,500,3
20160213020000,500,3
20160213030000,400,2
20160213040000,400,2
20160213050000,600,3
20160213060000,400,2
20160213070000,400,2
20160213080000,400,2
20160213090000,1500,4
20160213100000,1500,4
20160213110000,500,3
20160213120000,400,2
20160213210000,800,3
20160213220000,800,3
20160213230000,1500,4
20160214000000,1500,4
20160214010000,1000,4
20160214020000,1500,4
20160214030000,1500,4
20160214040000,1500,4
20160214050000,1500,4
20160214060000,1500,4
20160214070000,1500,4
20160214080000,1500,4
20160214090000,2000,5
20160214100000,2000,5
20160214110000,2000,5
20160214120000,12000,6
20160214210000,3000,5
20160214220000,3000,5
20160214230000,4000,6
20160215000000,4500,6
20160215010000,4500,6
20160215020000,4000,6
20160215030000,4000,6
20160215040000,4000,6
20160215050000,4000,6
20160215060000,6000,6
20160215070000,4000,6
20160215080000,4000,6
20160215090000,3500,5
20160215100000,6000,6
20160215110000,4000,6
20160215120000,4000,6
20160215210000,-99999,99999
20160215220000,4500,6
20160215230000,5000,6
20160216000000,-99999,99999
20160216010000,2500,5
20160216020000,-99999,99999
20160216030000,6000,6
20160216040000,5000,6
20160216050000,4000,6
20160216060000,5000,6
20160216070000,4500,6
20160216080000,4500,6
20160216090000,4500,6
20160216100000,6000,6
20160216110000,6000,6
20160216120000,4000,6
20160216210000,6000,6
20160216220000,-99999,99999
20160216230000,-99999,99999
20160217000000,-99999,99999
20160217010000,-99999,99999
20160217020000,-99999,99999
20160217030000,-99999,99999
20160217040000,-99999,99999
20160217050000,4500,6
20160217060000,5000,6
20160217070000,5000,6
20160217080000,-99999,99999
20160217090000,-99999,99999
20160217100000,-99999,99999
20160217110000,-99999,99999
20160217120000,-99999,99999
20160217210000,-9999,1
20160217220000,-9999,1
20160217230000,-9999,1
20160218000000,-9999,1
20160218010000,-9999,1
20160218020000,-9999,1
20160218030000,-9999,1
20160218040000,-9999,1
20160218050000,-9999,1
20160218060000,-9999,1
20160218070000,-9999,1
20160218080000,-99999,99999
20160218090000,-99999,99999
20160218100000,-99999,99999
20160218110000,-99999,99999
20160218120000,-99999,99999
20160218210000,-99999,99999
20160218220000,-99999,99999
20160218230000,-9999,1
20160219000000,-9999,1
20160219010000,-99999,99999
20160219020000,-99999,99999
20160219030000,-9999,1
20160219040000,-9999,1
20160219050000,-9999,1
20160219060000,-9999,1
20160219070000,-9999,1
20160219080000,-9999,1
20160219090000,-9999,1
20160219100000,15000,6
20160219110000,15000,6
20160219120000,14000,6
20160219210000,9000,6
20160219220000,2500,5
20160219230000,2500,5
20160220000000,2000,5
20160220010000,2000,5
20160220020000,1500,4
20160220030000,1500,4
20160220040000,-9999,1
20160220050000,-9999,1
20160220060000,-9999,1
20160220070000,-9999,1
20160220080000,2500,5
20160220090000,-9999,1
20160220100000,-9999,1
20160220110000,-9999,1
20160220120000,-9999,1
20160220210000,5000,6
20160220220000,5000,6
20160220230000,5000,6
20160221000000,5000,6
20160221010000,-99999,99999
20160221020000,-99999,99999
20160221030000,-99999,99999
20160221040000,-99999,99999
20160221050000,-99999,99999
20160221060000,-99999,99999
20160221070000,-99999,99999
20160221080000,-99999,99999
20160221090000,-99999,99999
20160221100000,-99999,99999
20160221110000,-99999,99999
20160221120000,-99999,99999
20160221210000,-9999,1
20160221220000,15000,6
20160221230000,12000,6
20160222000000,9000,6
20160222010000,9000,6
20160222020000,8000,6
20160222030000,8000,6
20160222040000,8000,6
20160222050000,8000,6
20160222060000,8000,6
20160222070000,2500,5
20160222080000,5000,6
20160222090000,5000,6
20160222100000,4000,6
20160222110000,4000,6
20160222120000,4000,6
20160222210000,2500,5
20160222220000,3000,5
20160222230000,7000,6
20160223000000,6000,6
20160223010000,5000,6
20160223020000,5000,6
20160223030000,3000,5
20160223040000,1000,4
20160223050000,3000,5
20160223060000,3000,5
20160223070000,2500,5
20160223080000,4000,6
20160223090000,6000,6
20160223100000,8000,6
20160223110000,8000,6
20160223120000,16000,6
20160223210000,-99999,99999
20160223220000,-99999,99999
20160223230000,-99999,99999
20160224000000,-99999,99999
20160224010000,-99999,99999
20160224020000,-99999,99999
20160224030000,-99999,99999
20160224040000,-99999,99999
20160224050000,-99999,99999
20160224060000,-99999,99999
20160224070000,-99999,99999
20160224080000,-99999,99999
20160224090000,-99999,99999
20160224100000,3000,5
20160224110000,3000,5
20160224120000,-99999,99999
20160224210000,-99999,99999
20160224220000,-99999,99999
20160224230000,-99999,99999
20160225000000,-99999,99999
20160225010000,-99999,99999
20160225020000,-99999,99999
20160225030000,4000,6
20160225040000,-99999,99999
20160225050000,-99999,99999
20160225060000,-99999,99999
20160225070000,-99999,99999
20160225080000,-99999,99999
20160225090000,-99999,99999
20160225100000,-99999,99999
20160225110000,-99999,99999
20160225120000,-99999,99999
20160225210000,-99999,99999
20160225220000,-99999,99999
20160225230000,-9999,1
20160226000000,-9999,1
20160226010000,-99999,99999
20160226020000,-99999,99999
20160226030000,-99999,99999
20160226040000,-99999,99999
20160226050000,-99999,99999
20160226060000,-99999,99999
20160226070000,-99999,99999
20160226080000,-99999,99999
20160226090000,-99999,99999
20160226100000,-99999,99999
20160226110000,-99999,99999
20160226120000,-99999,99999
20160226210000,-99999,99999
20160226220000,-99999,99999
20160226230000,-9999,1
20160227000000,-99999,99999
20160227010000,-99999,99999
20160227020000,-99999,99999
20160227030000,-99999,99999
20160227040000,-9999,1
20160227050000,-9999,1
20160227060000,8000,6
20160227070000,8000,6
20160227080000,6000,6
20160227090000,-9999,1
20160227100000,-9999,1
20160227110000,-9999,1
20160227120000,-9999,1
20160227210000,-9999,1
20160227220000,-99999,99999
20160227230000,-99999,99999
20160228000000,-99999,99999
20160228010000,-99999,99999
20160228020000,-99999,99999
20160228030000,-99999,99999
20160228040000,-9999,1
20160228050000,8000,6
20160228060000,-99999,99999
20160228070000,-9999,1
20160228080000,-9999,1
20160228090000,-99999,99999
20160228100000,-99999,99999
20160228110000,-99999,99999
20160228120000,4000,6
20160228210000,2500,5
20160228220000,-99999,99999
20160228230000,-99999,99999
20160229000000,-99999,99999
20160229010000,3500,5
20160229020000,-99999,99999
20160229030000,5000,6
20160229040000,3500,5
20160229050000,4000,6
20160229060000,4000,6
20160229070000,-99999,99999
20160229080000,3000,5
20160229090000,-99999,99999
20160229100000,-99999,99999
20160229110000,3500,5
20160229120000,4000,6
20160229210000,-99999,99999
20160229220000,-99999,99999
20160229230000,-99999,99999
20160301000000,-99999,99999
20160301010000,-99999,99999
20160301020000,-99999,99999
20160301030000,-99999,99999
20160301040000,-99999,99999
20160301050000,-99999,99999
20160301060000,-99999,99999
20160301070000,-99999,99999
20160301080000,-99999,99999
20160301090000,-99999,99999
20160301100000,-99999,99999
20160301110000,-99999,99999
20160301120000,-99999,99999
20160301210000,-99999,99999
20160301220000,-99999,99999
20160301230000,-99999,99999
20160302000000,-99999,99999
20160302010000,-99999,99999
20160302020000,-99999,99999
20160302030000,-99999,99999
20160302040000,-99999,99999
20160302050000,-99999,99999
20160302060000,-99999,99999
20160302070000,-99999,99999
20160302080000,-99999,99999
20160302090000,-99999,99999
20160302100000,-99999,99999
20160302110000,-99999,99999
20160302120000,-99999,99999
20160302210000,-99999,99999
20160302220000,-99999,99999
20160302230000,-99999,99999
20160303000000,-99999,99999
20160303010000,-99999,99999
20160303020000,-99999,99999
20160303030000,-99999,99999
20160303040000,-99999,99999
20160303050000,-99999,99999
20160303060000,-99999,99999
20160303070000,-99999,99999
20160303080000,-99999,99999
20160303090000,-99999,99999
20160303100000,-99999,99999
20160303110000,-99999,99999
20160303120000,-99999,99999
20160303210000,-99999,99999
20160303220000,-99999,99999
20160303230000,-99999,99999
20160304000000,-99999,99999
20160304010000,-99999,99999
20160304020000,-99999,99999
20160304030000,-99999,99999
20160304040000,-99999,99999
20160304050000,-99999,99999
20160304060000,-99999,99999
20160304070000,-9999,1
20160304080000,-99999,99999
20160304090000,-99999,99999
20160304100000,-99999,99999
20160304110000,-99999,99999
20160304120000,-99999,99999
20160304210000,-99999,99999
20160304220000,-99999,99999
20160304230000,-99999,99999
20160305000000,-99999,99999
20160305010000,-99999,99999
20160305020000,3500,5
20160305030000,4000,6
20160305040000,4000,6
20160305050000,-99999,99999
20160305060000,-99999,99999
20160305070000,-99999,99999
20160305080000,-99999,99999
20160305090000,-9999,1
20160305100000,-9999,1
20160305110000,-9999,1
20160305120000,-9999,1
20160305210000,12000,6
20160305220000,3000,5
20160305230000,3500,5
20160306000000,3500,5
20160306010000,4500,6
20160306020000,3500,5
20160306030000,7000,6
20160306040000,2000,5
20160306050000,2500,5
20160306060000,-9999,1
20160306070000,-9999,1
20160306080000,-9999,1
20160306090000,-9999,1
20160306100000,5000,6
20160306110000,5000,6
20160306120000,8000,6
20160306210000,-99999,99999
20160306220000,-99999,99999
20160306230000,-99999,99999
20160307000000,-99999,99999
20160307010000,-99999,99999
20160307020000,-99999,99999
20160307030000,3500,5
20160307040000,4000,6
20160307050000,4500,6
20160307060000,-99999,99999
20160307070000,-99999,99999
20160307080000,-99999,99999
20160307090000,-99999,99999
20160307100000,-99999,99999
20160307110000,-99999,99999
20160307120000,-99999,99999
20160307210000,400,2
20160307220000,-99999,99999
20160307230000,600,3
20160308000000,-99999,99999
20160308010000,-99999,99999
20160308020000,-99999,99999
20160308030000,-99999,99999
20160308040000,-99999,99999
20160308050000,-99999,99999
20160308060000,-99999,99999
20160308070000,-99999,99999
20160308080000,-99999,99999
20160308090000,-9999,1
20160308100000,-9999,1
20160308110000,-9999,1
20160308120000,-9999,1
20160308210000,5000,6
20160308220000,1500,4
20160308230000,2000,5
20160309000000,1500,4
20160309010000,1500,4
20160309020000,1000,4
20160309030000,1000,4
20160309040000,3500,5
20160309050000,-99999,99999
20160309060000,-99999,99999
20160309070000,3000,5
20160309080000,2500,5
20160309090000,-99999,99999
20160309100000,-99999,99999
20160309110000,-99999,99999
20160309120000,-99999,99999
20160309210000,-9999,1
20160309220000,-9999,1
20160309230000,-9999,1
20160310000000,-9999,1
20160310010000,-9999,1
20160310020000,-9999,1
20160310030000,12000,6
20160310040000,10000,6
20160310050000,10000,6
20160310060000,10000,6
20160310070000,10000,6
20160310080000,10000,6
20160310090000,10000,6
20160310100000,10000,6
20160310110000,10000,6
20160310120000,10000,6
20160310210000,-99999,99999
20160310220000,-99999,99999
20160310230000,-99999,99999
20160311000000,-99999,99999
20160311010000,-99999,99999
20160311020000,-99999,99999
20160311030000,-99999,99999
20160311040000,4500,6
20160311050000,4500,6
20160311060000,4500,6
20160311070000,-99999,99999
20160311080000,-99999,99999
20160311090000,-99999,99999
20160311100000,4500,6
20160311110000,-99999,99999
20160311120000,-99999,99999
20160311210000,-99999,99999
20160311220000,-99999,99999
20160311230000,-99999,99999
20160312000000,-99999,99999
20160312010000,-99999,99999
20160312020000,-99999,99999
20160312030000,-99999,99999
20160312040000,-99999,99999
20160312050000,-99999,99999
20160312060000,-99999,99999
20160312070000,-99999,99999
20160312080000,-99999,99999
20160312090000,-99999,99999
20160312100000,-99999,99999
20160312110000,-99999,99999
20160312120000,-99999,99999
20160312210000,-9999,1
20160312220000,-9999,1
20160312230000,-9999,1
20160313000000,12000,6
20160313010000,9000,6
20160313020000,8000,6
20160313030000,8000,6
20160313040000,7000,6
20160313050000,7000,6
20160313060000,12000,6
20160313070000,5000,6
20160313080000,5000,6
20160313090000,4000,6
20160313100000,4000,6
20160313110000,4000,6
20160313120000,3500,5
20160313210000,3500,5
20160313220000,3500,5
20160313230000,4000,6
20160314000000,8000,6
20160314010000,6000,6
20160314020000,-99999,99999
