date,CIG,CIG_category
20140106120000,-99999,9999
20140106210000,5000,9999
20140106220000,5000,9999
20140106230000,-99999,9999
20140107000000,-99999,9999
20140107010000,5000,9999
20140107020000,-99999,9999
20140107030000,-99999,9999
20140107040000,-99999,9999
20140107050000,-99999,9999
20140107060000,8000,9999
20140107070000,5000,9999
20140107080000,7000,9999
20140107090000,7000,9999
20140107100000,6000,9999
20140107110000,5000,9999
20140107120000,3500,5
20140107210000,8000,9999
20140107220000,8000,9999
20140107230000,7000,9999
20140108000000,6000,9999
20140108010000,8000,9999
20140108020000,7000,9999
20140108030000,5000,9999
20140108040000,7000,9999
20140108050000,7000,9999
20140108060000,2500,5
20140108070000,800,3
20140108080000,3500,5
20140108090000,1000,4
20140108100000,10000,9999
20140108110000,2000,5
20140108120000,800,3
20140108210000,-99999,9999
20140108220000,-99999,9999
20140108230000,-99999,9999
20140109000000,4000,9999
20140109010000,4000,9999
20140109020000,4500,9999
20140109030000,4000,9999
20140109040000,-99999,9999
20140109050000,-99999,9999
20140109060000,-99999,9999
20140109070000,-99999,9999
20140109080000,-99999,9999
20140109090000,-99999,9999
20140109100000,-99999,9999
20140109110000,-99999,9999
20140109120000,-99999,9999
20140109210000,-99999,9999
20140109220000,-99999,9999
20140109230000,-99999,9999
20140110000000,-99999,9999
20140110010000,-99999,9999
20140110020000,-99999,9999
20140110030000,-99999,9999
20140110040000,-99999,9999
20140110050000,-99999,9999
20140110060000,-99999,9999
20140110070000,-99999,9999
20140110080000,-99999,9999
20140110090000,-99999,9999
20140110100000,-99999,9999
20140110110000,-99999,9999
20140110120000,-99999,9999
20140110210000,5000,9999
20140110220000,6000,9999
20140110230000,5000,9999
20140111000000,-99999,9999
20140111010000,-9999,9999
20140111020000,-99999,9999
20140111030000,-99999,9999
20140111040000,-99999,9999
20140111050000,-99999,9999
20140111060000,5000,9999
20140111070000,12000,9999
20140111080000,5000,9999
20140111090000,5000,9999
20140111100000,5000,9999
20140111110000,8000,9999
20140111120000,4000,9999
20140111210000,5000,9999
20140111220000,12000,9999
20140111230000,-99999,9999
20140112000000,4000,9999
20140112010000,4000,9999
20140112020000,-99999,9999
20140112030000,-9999,9999
20140112040000,10000,9999
20140112050000,7000,9999
20140112060000,10000,9999
20140112070000,8000,9999
20140112080000,8000,9999
20140112090000,8000,9999
20140112100000,9000,9999
20140112110000,9000,9999
20140112120000,12000,9999
20140112210000,5000,9999
20140112220000,-9999,9999
20140112230000,16000,9999
20140113000000,-99999,9999
20140113010000,-99999,9999
20140113020000,-9999,9999
20140113030000,-9999,9999
20140113040000,-9999,9999
20140113050000,-99999,9999
20140113060000,-9999,9999
20140113070000,-9999,9999
20140113080000,-9999,9999
20140113090000,-9999,9999
20140113100000,-9999,9999
20140113110000,-9999,9999
20140113120000,-9999,9999
20140113210000,12000,9999
20140113220000,4000,9999
20140113230000,4000,9999
20140114000000,3500,5
20140114010000,3500,5
20140114020000,3500,5
20140114030000,10000,9999
20140114040000,4000,9999
20140114050000,3500,5
20140114060000,4000,9999
20140114070000,4000,9999
20140114080000,4500,9999
20140114090000,5000,9999
20140114100000,5000,9999
20140114110000,5000,9999
20140114120000,5000,9999
20140114210000,-99999,9999
20140114220000,-99999,9999
20140114230000,-99999,9999
20140115000000,-99999,9999
20140115010000,-99999,9999
20140115020000,-99999,9999
20140115030000,-99999,9999
20140115040000,-99999,9999
20140115050000,-99999,9999
20140115060000,-99999,9999
20140115070000,-99999,9999
20140115080000,-99999,9999
20140115090000,-99999,9999
20140115100000,-99999,9999
20140115110000,-99999,9999
20140115120000,-99999,9999
20140115210000,-99999,9999
20140115220000,-99999,9999
20140115230000,-99999,9999
20140116000000,-99999,9999
20140116010000,-99999,9999
20140116020000,-99999,9999
20140116030000,-99999,9999
20140116040000,-99999,9999
20140116050000,-99999,9999
20140116060000,-99999,9999
20140116070000,-99999,9999
20140116080000,-99999,9999
20140116090000,-99999,9999
20140116100000,-99999,9999
20140116110000,-99999,9999
20140116120000,-99999,9999
20140116210000,-99999,9999
20140116220000,-99999,9999
20140116230000,-99999,9999
20140117000000,-99999,9999
20140117010000,-99999,9999
20140117020000,-99999,9999
20140117030000,-99999,9999
20140117040000,-99999,9999
20140117050000,-99999,9999
20140117060000,-99999,9999
20140117070000,-99999,9999
20140117080000,-99999,9999
20140117090000,-99999,9999
20140117100000,-99999,9999
20140117110000,-99999,9999
20140117120000,-99999,9999
20140117210000,-99999,9999
20140117220000,-99999,9999
20140117230000,-99999,9999
20140118000000,-99999,9999
20140118010000,-99999,9999
20140118020000,-99999,9999
20140118030000,-99999,9999
20140118040000,-99999,9999
20140118050000,-99999,9999
20140118060000,-99999,9999
20140118070000,-99999,9999
20140118080000,-99999,9999
20140118090000,-99999,9999
20140118100000,-99999,9999
20140118110000,-99999,9999
20140118120000,-99999,9999
20140118210000,-99999,9999
20140118220000,-99999,9999
20140118230000,-99999,9999
20140119000000,-99999,9999
20140119010000,-99999,9999
20140119020000,-99999,9999
20140119030000,-99999,9999
20140119040000,-99999,9999
20140119050000,-99999,9999
20140119060000,-99999,9999
20140119070000,-99999,9999
20140119080000,-99999,9999
20140119090000,-99999,9999
20140119100000,-99999,9999
20140119110000,-99999,9999
20140119120000,-99999,9999
20140119210000,5000,9999
20140119220000,-99999,9999
20140119230000,-99999,9999
20140120000000,5000,9999
20140120010000,4000,9999
20140120020000,6000,9999
20140120030000,-99999,9999
20140120040000,4000,9999
20140120050000,4000,9999
20140120060000,-99999,9999
20140120070000,-99999,9999
20140120080000,6000,9999
20140120090000,-99999,9999
20140120100000,-99999,9999
20140120110000,16000,9999
20140120120000,3000,5
20140120210000,5000,9999
20140120220000,5000,9999
20140120230000,4500,9999
20140121000000,-99999,9999
20140121010000,4000,9999
20140121020000,4000,9999
20140121030000,3500,5
20140121040000,3000,5
20140121050000,3500,5
20140121060000,3000,5
20140121070000,3000,5
20140121080000,4000,9999
20140121090000,4000,9999
20140121100000,4000,9999
20140121110000,-99999,9999
20140121120000,-99999,9999
20140121210000,-99999,9999
20140121220000,-99999,9999
20140121230000,-99999,9999
20140122000000,-99999,9999
20140122010000,-99999,9999
20140122020000,-99999,9999
20140122030000,-99999,9999
20140122040000,-99999,9999
20140122050000,-99999,9999
20140122060000,-99999,9999
20140122070000,-99999,9999
20140122080000,-99999,9999
20140122090000,-99999,9999
20140122100000,-99999,9999
20140122110000,-99999,9999
20140122120000,-99999,9999
20140122210000,-99999,9999
20140122220000,-99999,9999
20140122230000,-99999,9999
20140123000000,-99999,9999
20140123010000,-99999,9999
20140123020000,-99999,9999
20140123030000,-99999,9999
20140123040000,-99999,9999
20140123050000,-99999,9999
20140123060000,-99999,9999
20140123070000,-99999,9999
20140123080000,-99999,9999
20140123090000,-99999,9999
20140123100000,-99999,9999
20140123110000,-99999,9999
20140123120000,-99999,9999
20140123210000,-99999,9999
20140123220000,-99999,9999
20140123230000,-99999,9999
20140124000000,-9999,9999
20140124010000,4000,9999
20140124020000,-99999,9999
20140124030000,-99999,9999
20140124040000,-99999,9999
20140124050000,-99999,9999
20140124060000,-99999,9999
20140124070000,-99999,9999
20140124080000,-99999,9999
20140124090000,-99999,9999
20140124100000,-99999,9999
20140124110000,-99999,9999
20140124120000,-99999,9999
20140124210000,-99999,9999
20140124220000,-9999,9999
20140124230000,-9999,9999
20140125000000,-9999,9999
20140125010000,-9999,9999
20140125020000,-9999,9999
20140125030000,-9999,9999
20140125040000,4500,9999
20140125050000,3500,5
20140125060000,4000,9999
20140125070000,4000,9999
20140125080000,2500,5
20140125090000,2500,5
20140125100000,5000,9999
20140125110000,1500,4
20140125120000,2000,5
20140125210000,-9999,9999
20140125220000,-9999,9999
20140125230000,-9999,9999
20140126000000,-9999,9999
20140126010000,-9999,9999
20140126020000,-9999,9999
20140126030000,-9999,9999
20140126040000,-9999,9999
20140126050000,-9999,9999
20140126060000,-9999,9999
20140126070000,-9999,9999
20140126080000,-99999,9999
20140126090000,-99999,9999
20140126100000,-99999,9999
20140126110000,-99999,9999
20140126120000,-99999,9999
20140126210000,-99999,9999
20140126220000,-99999,9999
20140126230000,-99999,9999
20140127000000,-99999,9999
20140127010000,-99999,9999
20140127020000,-99999,9999
20140127030000,-99999,9999
20140127040000,-99999,9999
20140127050000,-99999,9999
20140127060000,-99999,9999
20140127070000,-99999,9999
20140127080000,-99999,9999
20140127090000,-99999,9999
20140127100000,-99999,9999
20140127110000,-99999,9999
20140127120000,-99999,9999
20140127210000,4000,9999
20140127220000,-99999,9999
20140127230000,-99999,9999
20140128000000,-99999,9999
20140128010000,-99999,9999
20140128020000,-99999,9999
20140128030000,-99999,9999
20140128040000,-99999,9999
20140128050000,5000,9999
20140128060000,-99999,9999
20140128070000,4500,9999
20140128080000,5000,9999
20140128090000,-9999,9999
20140128100000,-9999,9999
20140128110000,-9999,9999
20140128120000,-9999,9999
20140128210000,-99999,9999
20140128220000,-99999,9999
20140128230000,-99999,9999
20140129000000,-99999,9999
20140129010000,-99999,9999
20140129020000,-99999,9999
20140129030000,-99999,9999
20140129040000,-99999,9999
20140129050000,-99999,9999
20140129060000,-99999,9999
20140129070000,-99999,9999
20140129080000,-99999,9999
20140129090000,-99999,9999
20140129100000,-99999,9999
20140129110000,-99999,9999
20140129120000,-99999,9999
20140129210000,3000,5
20140129220000,7000,9999
20140129230000,800,3
20140130000000,1500,4
20140130010000,2500,5
20140130020000,6000,9999
20140130030000,6000,9999
20140130040000,2000,5
20140130050000,2500,5
20140130060000,3000,5
20140130070000,3000,5
20140130080000,-99999,9999
20140130090000,2000,5
20140130100000,3000,5
20140130110000,4000,9999
20140130120000,-99999,9999
20140130210000,-99999,9999
20140130220000,-99999,9999
20140130230000,-99999,9999
20140131000000,-99999,9999
20140131010000,-99999,9999
20140131020000,-99999,9999
20140131030000,-99999,9999
20140131040000,-99999,9999
20140131050000,-99999,9999
20140131060000,-99999,9999
20140131070000,-99999,9999
20140131080000,-99999,9999
20140131090000,-99999,9999
20140131100000,-99999,9999
20140131110000,-99999,9999
20140131120000,-99999,9999
20140131210000,-99999,9999
20140131220000,-99999,9999
20140131230000,-9999,9999
20140201000000,-99999,9999
20140201010000,-99999,9999
20140201020000,-9999,9999
20140201030000,-9999,9999
20140201040000,-9999,9999
20140201050000,-9999,9999
20140201060000,-9999,9999
20140201070000,-9999,9999
20140201080000,-9999,9999
20140201090000,-9999,9999
20140201100000,-9999,9999
20140201110000,7000,9999
20140201120000,4000,9999
20140201210000,1000,4
20140201220000,-99999,9999
20140201230000,-99999,9999
20140202000000,-99999,9999
20140202010000,-99999,9999
20140202020000,1500,4
20140202030000,-99999,9999
20140202040000,-99999,9999
20140202050000,-99999,9999
20140202060000,-99999,9999
20140202070000,-99999,9999
20140202080000,-99999,9999
20140202090000,-99999,9999
20140202100000,-99999,9999
20140202110000,-99999,9999
20140202120000,-99999,9999
20140202210000,-99999,9999
20140202220000,1500,4
20140202230000,-99999,9999
20140203000000,-99999,9999
20140203010000,-99999,9999
20140203020000,-99999,9999
20140203030000,-99999,9999
20140203040000,-99999,9999
20140203050000,12000,9999
20140203060000,7000,9999
20140203070000,10000,9999
20140203080000,2000,5
20140203090000,1000,4
20140203100000,2000,5
20140203110000,-99999,9999
20140203120000,-99999,9999
20140203210000,-99999,9999
20140203220000,-99999,9999
20140203230000,-99999,9999
20140204000000,3500,5
20140204010000,3000,5
20140204020000,3000,5
20140204030000,-99999,9999
20140204040000,-99999,9999
20140204050000,-99999,9999
20140204060000,-99999,9999
20140204070000,-99999,9999
20140204080000,-99999,9999
20140204090000,-99999,9999
20140204100000,-99999,9999
20140204110000,-99999,9999
20140204120000,-9999,9999
20140204210000,-99999,9999
20140204220000,-99999,9999
20140204230000,-99999,9999
20140205000000,-9999,9999
20140205010000,-99999,9999
20140205020000,-99999,9999
20140205030000,-99999,9999
20140205040000,-99999,9999
20140205050000,-99999,9999
20140205060000,-99999,9999
20140205070000,-99999,9999
20140205080000,-99999,9999
20140205090000,10000,9999
20140205100000,10000,9999
20140205110000,12000,9999
20140205120000,12000,9999
20140205210000,3500,5
20140205220000,3000,5
20140205230000,2000,5
20140206000000,3500,5
20140206010000,3000,5
20140206020000,2500,5
20140206030000,4000,9999
20140206040000,4000,9999
20140206050000,2500,5
20140206060000,2500,5
20140206070000,2500,5
20140206080000,3000,5
20140206090000,3000,5
20140206100000,3000,5
20140206110000,3000,5
20140206120000,3000,5
20140206210000,4500,9999
20140206220000,4000,9999
20140206230000,4000,9999
20140207000000,4000,9999
20140207010000,4000,9999
20140207020000,4000,9999
20140207030000,5000,9999
20140207040000,4500,9999
20140207050000,4500,9999
20140207060000,7000,9999
20140207070000,4500,9999
20140207080000,4000,9999
20140207090000,4000,9999
20140207100000,3500,5
20140207110000,4000,9999
20140207120000,4000,9999
20140207210000,4000,9999
20140207220000,4000,9999
20140207230000,5000,9999
20140208000000,6000,9999
20140208010000,12000,9999
20140208020000,3000,5
20140208030000,-99999,9999
20140208040000,-99999,9999
20140208050000,-99999,9999
20140208060000,-99999,9999
20140208070000,-99999,9999
20140208080000,-99999,9999
20140208090000,-99999,9999
20140208100000,-99999,9999
20140208110000,-99999,9999
20140208120000,-99999,9999
20140208210000,5000,9999
20140208220000,5000,9999
20140208230000,-99999,9999
20140209000000,-99999,9999
20140209010000,-99999,9999
20140209020000,-99999,9999
20140209030000,-99999,9999
20140209040000,-99999,9999
20140209050000,4500,9999
20140209060000,-9999,9999
20140209070000,-9999,9999
20140209080000,-9999,9999
20140209090000,12000,9999
20140209100000,5000,9999
20140209110000,10000,9999
20140209120000,12000,9999
20140209210000,4000,9999
20140209220000,10000,9999
20140209230000,5000,9999
20140210000000,4500,9999
20140210010000,3500,5
20140210020000,4000,9999
20140210030000,4500,9999
20140210040000,4500,9999
20140210050000,4500,9999
20140210060000,4500,9999
20140210070000,3500,5
20140210080000,3000,5
20140210090000,4500,9999
20140210100000,4000,9999
20140210110000,4000,9999
20140210120000,4000,9999
20140210210000,7000,9999
20140210220000,6000,9999
20140210230000,7000,9999
20140211000000,1300,4
20140211010000,-99999,9999
20140211020000,1000,4
20140211030000,-99999,9999
20140211040000,-99999,9999
20140211050000,-99999,9999
20140211060000,-9999,9999
20140211070000,3500,5
20140211080000,3500,5
20140211090000,3500,5
20140211100000,3500,5
20140211110000,3500,5
20140211120000,3500,5
20140211210000,5000,9999
20140211220000,5000,9999
20140211230000,3500,5
20140212000000,4000,9999
20140212010000,5000,9999
20140212020000,5000,9999
20140212030000,-99999,9999
20140212040000,-99999,9999
20140212050000,-99999,9999
20140212060000,-99999,9999
20140212070000,-99999,9999
20140212080000,4500,9999
20140212090000,4500,9999
20140212100000,4000,9999
20140212110000,4000,9999
20140212120000,4500,9999
20140212210000,4000,9999
20140212220000,3500,5
20140212230000,3500,5
20140213000000,3500,5
20140213010000,3500,5
20140213020000,6000,9999
20140213030000,3000,5
20140213040000,3000,5
20140213050000,800,3
20140213060000,2000,5
20140213070000,2500,5
20140213080000,3000,5
20140213090000,3000,5
20140213100000,5000,9999
20140213110000,10000,9999
20140213120000,10000,9999
20140213210000,5000,9999
20140213220000,4000,9999
20140213230000,4000,9999
20140214000000,6000,9999
20140214010000,5000,9999
20140214020000,4500,9999
20140214030000,800,3
20140214040000,800,3
20140214050000,900,3
20140214060000,700,3
20140214070000,800,3
20140214080000,6000,9999
20140214090000,1000,4
20140214100000,300,2
20140214110000,2000,5
20140214120000,5000,9999
20140214210000,-99999,9999
20140214220000,-99999,9999
20140214230000,-99999,9999
20140215000000,-99999,9999
20140215010000,-99999,9999
20140215020000,-99999,9999
20140215030000,-99999,9999
20140215040000,-99999,9999
20140215050000,-99999,9999
20140215060000,-99999,9999
20140215070000,-99999,9999
20140215080000,-99999,9999
20140215090000,-99999,9999
20140215100000,-99999,9999
20140215110000,-99999,9999
20140215120000,-99999,9999
20140215210000,-99999,9999
20140215220000,-99999,9999
20140215230000,-99999,9999
20140216000000,-99999,9999
20140216010000,-99999,9999
20140216020000,-99999,9999
20140216030000,-99999,9999
20140216040000,-99999,9999
20140216050000,-99999,9999
20140216060000,-99999,9999
20140216070000,-99999,9999
20140216080000,-99999,9999
20140216090000,-99999,9999
20140216100000,-99999,9999
20140216110000,-99999,9999
20140216120000,-99999,9999
20140216210000,-99999,9999
20140216220000,-9999,9999
20140216230000,8000,9999
20140217000000,5000,9999
20140217010000,5000,9999
20140217020000,8000,9999
20140217030000,10000,9999
20140217040000,6000,9999
20140217050000,12000,9999
20140217060000,8000,9999
20140217070000,10000,9999
20140217080000,5000,9999
20140217090000,5000,9999
20140217100000,5000,9999
20140217110000,3000,5
20140217120000,2000,5
20140217210000,3000,5
20140217220000,2500,5
20140217230000,3000,5
20140218000000,3000,5
20140218010000,3000,5
20140218020000,3000,5
20140218030000,3000,5
20140218040000,800,3
20140218050000,3000,5
20140218060000,3000,5
20140218070000,1500,4
20140218080000,600,3
20140218090000,800,3
20140218100000,800,3
20140218110000,700,3
20140218120000,600,3
20140218210000,5000,9999
20140218220000,7000,9999
20140218230000,7000,9999
20140219000000,7000,9999
20140219010000,4000,9999
20140219020000,4000,9999
20140219030000,4000,9999
20140219040000,700,3
20140219050000,4000,9999
20140219060000,5000,9999
20140219070000,8000,9999
20140219080000,5000,9999
20140219090000,4000,9999
20140219100000,2500,5
20140219110000,2500,5
20140219120000,2000,5
20140219210000,3000,5
20140219220000,-99999,9999
20140219230000,-99999,9999
20140220000000,-99999,9999
20140220010000,-99999,9999
20140220020000,-99999,9999
20140220030000,-99999,9999
20140220040000,-99999,9999
20140220050000,-99999,9999
20140220060000,-99999,9999
20140220070000,-99999,9999
20140220080000,-99999,9999
20140220090000,-99999,9999
20140220100000,-99999,9999
20140220110000,-99999,9999
20140220120000,-99999,9999
20140220210000,-99999,9999
20140220220000,-99999,9999
20140220230000,-99999,9999
20140221000000,-99999,9999
20140221010000,-99999,9999
20140221020000,-99999,9999
20140221030000,-99999,9999
20140221040000,-99999,9999
20140221050000,-99999,9999
20140221060000,-99999,9999
20140221070000,-99999,9999
20140221080000,-99999,9999
20140221090000,-99999,9999
20140221100000,-99999,9999
20140221110000,-99999,9999
20140221120000,-99999,9999
20140221210000,-99999,9999
20140221220000,-99999,9999
20140221230000,-99999,9999
20140222000000,-99999,9999
20140222010000,-99999,9999
20140222020000,-99999,9999
20140222030000,-99999,9999
20140222040000,-99999,9999
20140222050000,-9999,9999
20140222060000,-9999,9999
20140222070000,-9999,9999
20140222080000,-9999,9999
20140222090000,-9999,9999
20140222100000,-9999,9999
20140222110000,-99999,9999
20140222120000,-99999,9999
20140222210000,-99999,9999
20140222220000,-99999,9999
20140222230000,-99999,9999
20140223000000,-99999,9999
20140223010000,-99999,9999
20140223020000,-99999,9999
20140223030000,-99999,9999
20140223040000,-99999,9999
20140223050000,-9999,9999
20140223060000,-9999,9999
20140223070000,-9999,9999
20140223080000,-9999,9999
20140223090000,-9999,9999
20140223100000,-99999,9999
20140223110000,-99999,9999
20140223120000,-99999,9999
20140223210000,-99999,9999
20140223220000,-99999,9999
20140223230000,-99999,9999
20140224000000,-99999,9999
20140224010000,-99999,9999
20140224020000,-99999,9999
20140224030000,-99999,9999
20140224040000,-99999,9999
20140224050000,-99999,9999
20140224060000,-99999,9999
20140224070000,-99999,9999
20140224080000,-99999,9999
20140224090000,-99999,9999
20140224100000,-99999,9999
20140224110000,-99999,9999
20140224120000,-99999,9999
20140224210000,-99999,9999
20140224220000,-99999,9999
20140224230000,-99999,9999
20140225000000,-9999,9999
20140225010000,-9999,9999
20140225020000,-99999,9999
20140225030000,-9999,9999
20140225040000,-9999,9999
20140225050000,-9999,9999
20140225060000,-99999,9999
20140225070000,-99999,9999
20140225080000,-9999,9999
20140225090000,-99999,9999
20140225100000,-99999,9999
20140225110000,-99999,9999
20140225120000,-9999,9999
20140225210000,2000,5
20140225220000,2000,5
20140225230000,3500,5
20140226000000,4500,9999
20140226010000,4000,9999
20140226020000,4000,9999
20140226030000,4000,9999
20140226040000,3500,5
20140226050000,4000,9999
20140226060000,4000,9999
20140226070000,5000,9999
20140226080000,2500,5
20140226090000,4500,9999
20140226100000,1500,4
20140226110000,1000,4
20140226120000,1000,4
20140226210000,10000,9999
20140226220000,3500,5
20140226230000,1500,4
20140227000000,1500,4
20140227010000,2500,5
20140227020000,3000,5
20140227030000,4000,9999
20140227040000,3000,5
20140227050000,3000,5
20140227060000,3000,5
20140227070000,3000,5
20140227080000,3500,5
20140227090000,-9999,9999
20140227100000,-9999,9999
20140227110000,-99999,9999
20140227120000,-99999,9999
20140227210000,-9999,9999
20140227220000,-9999,9999
20140227230000,-9999,9999
20140228000000,-9999,9999
20140228010000,-9999,9999
20140228020000,-99999,9999
20140228030000,-9999,9999
20140228040000,-99999,9999
20140228050000,-99999,9999
20140228060000,-99999,9999
20140228070000,-9999,9999
20140228080000,10000,9999
20140228090000,-9999,9999
20140228100000,-99999,9999
20140228110000,-99999,9999
20140228120000,-99999,9999
20140228210000,-99999,9999
20140228220000,10000,9999
20140228230000,10000,9999
20140301000000,10000,9999
20140301010000,5000,9999
20140301020000,5000,9999
20140301030000,4000,9999
20140301040000,8000,9999
20140301050000,8000,9999
20140301060000,7000,9999
20140301070000,8000,9999
20140301080000,8000,9999
20140301090000,3500,5
20140301100000,2000,5
20140301110000,4000,9999
20140301120000,1000,4
20140301210000,4500,9999
20140301220000,4500,9999
20140301230000,5000,9999
20140302000000,-9999,9999
20140302010000,-9999,9999
20140302020000,-99999,9999
20140302030000,-99999,9999
20140302040000,-99999,9999
20140302050000,-99999,9999
20140302060000,-99999,9999
20140302070000,-99999,9999
20140302080000,-99999,9999
20140302090000,-9999,9999
20140302100000,-9999,9999
20140302110000,-9999,9999
20140302120000,-9999,9999
20140302210000,-9999,9999
20140302220000,-99999,9999
20140302230000,-99999,9999
20140303000000,-99999,9999
20140303010000,-99999,9999
20140303020000,-99999,9999
20140303030000,-99999,9999
20140303040000,-99999,9999
20140303050000,-99999,9999
20140303060000,-99999,9999
20140303070000,-99999,9999
20140303080000,-99999,9999
20140303090000,-99999,9999
20140303100000,-99999,9999
20140303110000,-99999,9999
20140303120000,-99999,9999
20140303210000,-99999,9999
20140303220000,-99999,9999
20140303230000,-9999,9999
20140304000000,-9999,9999
20140304010000,-9999,9999
20140304020000,-9999,9999
20140304030000,-9999,9999
20140304040000,-9999,9999
20140304050000,-9999,9999
20140304060000,12000,9999
20140304070000,10000,9999
20140304080000,10000,9999
20140304090000,10000,9999
20140304100000,7000,9999
20140304110000,5000,9999
20140304120000,4000,9999
20140304210000,1500,4
20140304220000,2500,5
20140304230000,5000,9999
20140305000000,9000,9999
20140305010000,-99999,9999
20140305020000,-99999,9999
20140305030000,2500,5
20140305040000,2500,5
20140305050000,-99999,9999
20140305060000,-99999,9999
20140305070000,-99999,9999
20140305080000,-99999,9999
20140305090000,-99999,9999
20140305100000,-99999,9999
20140305110000,-99999,9999
20140305120000,-99999,9999
20140305210000,-99999,9999
20140305220000,-99999,9999
20140305230000,17000,9999
20140306000000,13000,9999
20140306010000,-9999,9999
20140306020000,12000,9999
20140306030000,12000,9999
20140306040000,-9999,9999
20140306050000,-9999,9999
20140306060000,-9999,9999
20140306070000,12000,9999
20140306080000,12000,9999
20140306090000,12000,9999
20140306100000,12000,9999
20140306110000,12000,9999
20140306120000,11000,9999
20140306210000,-99999,9999
20140306220000,-99999,9999
20140306230000,-99999,9999
20140307000000,-99999,9999
20140307010000,-99999,9999
20140307020000,-99999,9999
20140307030000,-99999,9999
20140307040000,-99999,9999
20140307050000,-99999,9999
20140307060000,-99999,9999
20140307070000,-99999,9999
20140307080000,-9999,9999
20140307090000,-9999,9999
20140307100000,-9999,9999
20140307110000,-9999,9999
20140307120000,-9999,9999
20140307210000,3500,5
20140307220000,3500,5
20140307230000,-9999,9999
20140308000000,-9999,9999
20140308010000,-9999,9999
20140308020000,-9999,9999
20140308030000,-9999,9999
20140308040000,11000,9999
20140308050000,11000,9999
20140308060000,5000,9999
20140308070000,5000,9999
20140308080000,5000,9999
20140308090000,7000,9999
20140308100000,7000,9999
20140308110000,7000,9999
20140308120000,4000,9999
20140308210000,6000,9999
20140308220000,6000,9999
20140308230000,-99999,9999
20140309000000,-99999,9999
20140309010000,-99999,9999
20140309020000,-99999,9999
20140309030000,-99999,9999
20140309040000,-99999,9999
20140309050000,-99999,9999
20140309060000,-99999,9999
20140309070000,-99999,9999
20140309080000,-99999,9999
20140309090000,-99999,9999
20140309100000,4500,9999
20140309110000,-99999,9999
20140309120000,-99999,9999
20140309210000,-99999,9999
20140309220000,-99999,9999
20140309230000,-99999,9999
20140310000000,-99999,9999
20140310010000,-99999,9999
20140310020000,-99999,9999
20140310030000,-99999,9999
20140310040000,-99999,9999
20140310050000,-99999,9999
20140310060000,-99999,9999
20140310070000,-99999,9999
20140310080000,-99999,9999
20140310090000,-99999,9999
20140310100000,-99999,9999
20140310110000,-99999,9999
20140310120000,-99999,9999
20140310210000,-99999,9999
20140310220000,-99999,9999
20140310230000,-99999,9999
20140311000000,-99999,9999
20140311010000,-99999,9999
20140311020000,-99999,9999
20140311030000,-99999,9999
20140311040000,-99999,9999
20140311050000,-99999,9999
20140311060000,-99999,9999
20140311070000,-99999,9999
20140311080000,-99999,9999
20140311090000,-99999,9999
20140311100000,-99999,9999
20140311110000,-99999,9999
20140311120000,-99999,9999
20140311210000,-99999,9999
