date,CIG,CIG_category
20150120230000,6000,6
20150121000000,12000,6
20150121010000,6000,6
20150121020000,5000,6
20150121030000,5000,6
20150121040000,4000,6
20150121050000,7000,6
20150121060000,6000,6
20150121070000,4500,6
20150121080000,4500,6
20150121090000,1500,4
20150121100000,2500,5
20150121110000,3000,5
20150121120000,3000,5
20150121210000,-99999,99999
20150121220000,-99999,99999
20150121230000,-99999,99999
20150122000000,6000,6
20150122010000,-99999,99999
20150122020000,-99999,99999
20150122030000,-99999,99999
20150122040000,4500,6
20150122050000,6000,6
20150122060000,7000,6
20150122070000,-99999,99999
20150122080000,-99999,99999
20150122090000,-99999,99999
20150122100000,2500,5
20150122110000,-99999,99999
20150122120000,-99999,99999
20150122210000,-99999,99999
20150122220000,-99999,99999
20150122230000,-99999,99999
20150123000000,-99999,99999
20150123010000,-99999,99999
20150123020000,-99999,99999
20150123030000,-99999,99999
20150123040000,-99999,99999
20150123050000,-99999,99999
20150123060000,-99999,99999
20150123070000,-99999,99999
20150123080000,-99999,99999
20150123090000,-99999,99999
20150123100000,-99999,99999
20150123110000,-99999,99999
20150123120000,-99999,99999
20150123210000,-99999,99999
20150123220000,-99999,99999
20150123230000,-99999,99999
20150124000000,-99999,99999
20150124010000,-99999,99999
20150124020000,-99999,99999
20150124030000,-99999,99999
20150124040000,-99999,99999
20150124050000,-99999,99999
20150124060000,-99999,99999
20150124070000,-99999,99999
20150124080000,-99999,99999
20150124090000,-99999,99999
20150124100000,-99999,99999
20150124110000,-99999,99999
20150124120000,-99999,99999
20150124210000,-99999,99999
20150124220000,-9999,1
20150124230000,-9999,1
20150125000000,-99999,99999
20150125010000,-99999,99999
20150125020000,-99999,99999
20150125030000,-9999,1
20150125040000,-99999,99999
20150125050000,-99999,99999
20150125060000,-99999,99999
20150125070000,-9999,1
20150125080000,-9999,1
20150125090000,-9999,1
20150125100000,-9999,1
20150125110000,-9999,1
20150125120000,-9999,1
20150125210000,3000,5
20150125220000,1500,4
20150125230000,1500,4
20150126000000,800,3
20150126010000,600,3
20150126020000,3500,5
20150126030000,4000,6
20150126040000,600,3
20150126050000,300,2
20150126060000,1500,4
20150126070000,3500,5
20150126080000,4500,6
20150126090000,4500,6
20150126100000,5000,6
20150126110000,-99999,99999
20150126120000,-99999,99999
20150126210000,3500,5
20150126220000,3500,5
20150126230000,-99999,99999
20150127000000,-99999,99999
20150127010000,-99999,99999
20150127020000,-99999,99999
20150127030000,3500,5
20150127040000,-99999,99999
20150127050000,-99999,99999
20150127060000,-99999,99999
20150127070000,-99999,99999
20150127080000,-99999,99999
20150127090000,-99999,99999
20150127100000,-99999,99999
20150127110000,-99999,99999
20150127120000,-9999,1
20150127210000,-99999,99999
20150127220000,-99999,99999
20150127230000,-9999,1
20150128000000,-9999,1
20150128010000,-99999,99999
20150128020000,-9999,1
20150128030000,15000,6
20150128040000,15000,6
20150128050000,13000,6
20150128060000,12000,6
20150128070000,-9999,1
20150128080000,-9999,1
20150128090000,-99999,99999
20150128100000,-99999,99999
20150128110000,-99999,99999
20150128120000,-9999,1
20150128210000,-9999,1
20150128220000,-99999,99999
20150128230000,-9999,1
20150129000000,5000,6
20150129010000,5000,6
20150129020000,5000,6
20150129030000,5000,6
20150129040000,5000,6
20150129050000,5000,6
20150129060000,4000,6
20150129070000,4000,6
20150129080000,4000,6
20150129090000,4000,6
20150129100000,3000,5
20150129110000,2000,5
20150129120000,3000,5
20150129210000,6000,6
20150129220000,4000,6
20150129230000,4000,6
20150130000000,3000,5
20150130010000,3000,5
20150130020000,4000,6
20150130030000,2000,5
20150130040000,2000,5
20150130050000,5000,6
20150130060000,5000,6
20150130070000,3000,5
20150130080000,3500,5
20150130090000,4000,6
20150130100000,4000,6
20150130110000,4000,6
20150130120000,4000,6
20150130210000,-99999,99999
20150130220000,-99999,99999
20150130230000,3500,5
20150131000000,-99999,99999
20150131010000,3500,5
20150131020000,4000,6
20150131030000,4000,6
20150131040000,-99999,99999
20150131050000,-99999,99999
20150131060000,-99999,99999
20150131070000,-99999,99999
20150131080000,-99999,99999
20150131090000,-99999,99999
20150131100000,-99999,99999
20150131110000,-99999,99999
20150131120000,-99999,99999
20150131210000,-99999,99999
20150131220000,-99999,99999
20150131230000,-99999,99999
20150201000000,-99999,99999
20150201010000,-99999,99999
20150201020000,-99999,99999
20150201030000,-99999,99999
20150201040000,-99999,99999
20150201050000,-99999,99999
20150201060000,-99999,99999
20150201070000,-99999,99999
20150201080000,-99999,99999
20150201090000,-99999,99999
20150201100000,-99999,99999
20150201110000,-99999,99999
20150201120000,-99999,99999
20150201210000,10000,6
20150201220000,-99999,99999
20150201230000,-99999,99999
20150202000000,-99999,99999
20150202010000,-99999,99999
20150202020000,11000,6
20150202030000,11000,6
20150202040000,8000,6
20150202050000,8000,6
20150202060000,10000,6
20150202070000,9000,6
20150202080000,7000,6
20150202090000,7000,6
20150202100000,7000,6
20150202110000,7000,6
20150202120000,7000,6
20150202210000,-99999,99999
20150202220000,-99999,99999
20150202230000,-99999,99999
20150203000000,-99999,99999
20150203010000,-99999,99999
20150203020000,-99999,99999
20150203030000,-99999,99999
20150203040000,-99999,99999
20150203050000,-99999,99999
20150203060000,-99999,99999
20150203070000,-99999,99999
20150203080000,-99999,99999
20150203090000,-99999,99999
20150203100000,-99999,99999
20150203110000,-99999,99999
20150203120000,-99999,99999
20150203210000,5000,6
20150203220000,4000,6
20150203230000,3500,5
20150204000000,4000,6
20150204010000,4000,6
20150204020000,4000,6
20150204030000,4000,6
20150204040000,4000,6
20150204050000,4000,6
20150204060000,4000,6
20150204070000,4000,6
20150204080000,4500,6
20150204090000,4000,6
20150204100000,4000,6
20150204110000,4000,6
20150204120000,4000,6
20150204210000,-99999,99999
20150204220000,-99999,99999
20150204230000,-99999,99999
20150205000000,-99999,99999
20150205010000,-99999,99999
20150205020000,4000,6
20150205030000,-99999,99999
20150205040000,-99999,99999
20150205050000,-99999,99999
20150205060000,4500,6
20150205070000,-99999,99999
20150205080000,-99999,99999
20150205090000,-99999,99999
20150205100000,-99999,99999
20150205110000,-99999,99999
20150205120000,-99999,99999
20150205210000,-99999,99999
20150205220000,-99999,99999
20150205230000,-99999,99999
20150206000000,-99999,99999
20150206010000,-99999,99999
20150206020000,-99999,99999
20150206030000,-99999,99999
20150206040000,-99999,99999
20150206050000,-99999,99999
20150206060000,-99999,99999
20150206070000,-99999,99999
20150206080000,-99999,99999
20150206090000,-99999,99999
20150206100000,-99999,99999
20150206110000,-99999,99999
20150206120000,-99999,99999
20150206210000,-99999,99999
20150206220000,-99999,99999
20150206230000,5000,6
20150207000000,6000,6
20150207010000,-99999,99999
20150207020000,12000,6
20150207030000,5000,6
20150207040000,3000,5
20150207050000,3000,5
20150207060000,3000,5
20150207070000,2500,5
20150207080000,5000,6
20150207090000,-99999,99999
20150207100000,5000,6
20150207110000,-99999,99999
20150207120000,3000,5
20150207210000,5000,6
20150207220000,5000,6
20150207230000,3000,5
20150208000000,3000,5
20150208010000,-99999,99999
20150208020000,3000,5
20150208030000,1500,4
20150208040000,2500,5
20150208050000,3000,5
20150208060000,4000,6
20150208070000,4000,6
20150208080000,-99999,99999
20150208090000,4000,6
20150208100000,4000,6
20150208110000,-99999,99999
20150208120000,-99999,99999
20150208210000,-99999,99999
20150208220000,-99999,99999
20150208230000,-99999,99999
20150209000000,-99999,99999
20150209010000,-99999,99999
20150209020000,-99999,99999
20150209030000,-99999,99999
20150209040000,-99999,99999
20150209050000,-99999,99999
20150209060000,-99999,99999
20150209070000,-99999,99999
20150209080000,-99999,99999
20150209090000,-99999,99999
20150209100000,-99999,99999
20150209110000,-99999,99999
20150209120000,-99999,99999
20150209210000,-99999,99999
20150209220000,-99999,99999
20150209230000,-99999,99999
20150210000000,-99999,99999
20150210010000,-99999,99999
20150210020000,4500,6
20150210030000,4500,6
20150210040000,4000,6
20150210050000,4000,6
20150210060000,5000,6
20150210070000,5000,6
20150210080000,4500,6
20150210090000,4500,6
20150210100000,5000,6
20150210110000,5000,6
20150210120000,5000,6
20150210210000,5000,6
20150210220000,5000,6
20150210230000,5000,6
20150211000000,5000,6
20150211010000,5000,6
20150211020000,6000,6
20150211030000,-9999,1
20150211040000,-9999,1
20150211050000,-9999,1
20150211060000,-9999,1
20150211070000,-99999,99999
20150211080000,-99999,99999
20150211090000,-99999,99999
20150211100000,-99999,99999
20150211110000,-99999,99999
20150211120000,-99999,99999
20150211210000,3500,5
20150211220000,-99999,99999
20150211230000,3500,5
20150212000000,-99999,99999
20150212010000,3000,5
20150212020000,4000,6
20150212030000,-99999,99999
20150212040000,4000,6
20150212050000,2000,5
20150212060000,7000,6
20150212070000,3000,5
20150212080000,3000,5
20150212090000,-99999,99999
20150212100000,-99999,99999
20150212110000,-99999,99999
20150212120000,-99999,99999
20150212210000,-99999,99999
20150212220000,-99999,99999
20150212230000,-99999,99999
20150213000000,-99999,99999
20150213010000,-99999,99999
20150213020000,-99999,99999
20150213030000,-99999,99999
20150213040000,-99999,99999
20150213050000,-99999,99999
20150213060000,-99999,99999
20150213070000,-99999,99999
20150213080000,-99999,99999
20150213090000,-99999,99999
20150213100000,-99999,99999
20150213110000,-99999,99999
20150213120000,-99999,99999
20150213210000,-99999,99999
20150213220000,-99999,99999
20150213230000,-99999,99999
20150214000000,-99999,99999
20150214010000,-99999,99999
20150214020000,-99999,99999
20150214030000,-99999,99999
20150214040000,-99999,99999
20150214050000,-99999,99999
20150214060000,-99999,99999
20150214070000,-99999,99999
20150214080000,-99999,99999
20150214090000,-99999,99999
20150214100000,-99999,99999
20150214110000,-99999,99999
20150214120000,-99999,99999
20150214210000,-99999,99999
20150214220000,-9999,1
20150214230000,-99999,99999
20150215000000,-99999,99999
20150215010000,-99999,99999
20150215020000,-99999,99999
20150215030000,-99999,99999
20150215040000,-99999,99999
20150215050000,-9999,1
20150215060000,-9999,1
20150215070000,13000,6
20150215080000,13000,6
20150215090000,12000,6
20150215100000,10000,6
20150215110000,10000,6
20150215120000,9000,6
20150215210000,5000,6
20150215220000,4500,6
20150215230000,5000,6
20150216000000,5000,6
20150216010000,5000,6
20150216020000,5000,6
20150216030000,5000,6
20150216040000,6000,6
20150216050000,7000,6
20150216060000,7000,6
20150216070000,6000,6
20150216080000,2500,5
20150216090000,2000,5
20150216100000,1500,4
20150216110000,1000,4
20150216120000,5000,6
20150216210000,-99999,99999
20150216220000,-99999,99999
20150216230000,-99999,99999
20150217000000,-99999,99999
20150217010000,-99999,99999
20150217020000,-99999,99999
20150217030000,-99999,99999
20150217040000,-99999,99999
20150217050000,-99999,99999
20150217060000,-99999,99999
20150217070000,-99999,99999
20150217080000,-99999,99999
20150217090000,-99999,99999
20150217100000,-99999,99999
20150217110000,-99999,99999
20150217120000,-99999,99999
20150217210000,4000,6
20150217220000,4500,6
20150217230000,4500,6
20150218000000,-99999,99999
20150218010000,-99999,99999
20150218020000,4000,6
20150218030000,4000,6
20150218040000,5000,6
20150218050000,5000,6
20150218060000,4000,6
20150218070000,5000,6
20150218080000,5000,6
20150218090000,4500,6
20150218100000,4500,6
20150218110000,-99999,99999
20150218120000,-99999,99999
20150218210000,-99999,99999
20150218220000,-99999,99999
20150218230000,-99999,99999
20150219000000,-99999,99999
20150219010000,-99999,99999
20150219020000,-99999,99999
20150219030000,-99999,99999
20150219040000,-99999,99999
20150219050000,-99999,99999
20150219060000,-99999,99999
20150219070000,-99999,99999
20150219080000,-99999,99999
20150219090000,-99999,99999
20150219100000,-99999,99999
20150219110000,-99999,99999
20150219120000,-99999,99999
20150219210000,-99999,99999
20150219220000,-99999,99999
20150219230000,-99999,99999
20150220000000,-99999,99999
20150220010000,-99999,99999
20150220020000,-99999,99999
20150220030000,-99999,99999
20150220040000,-9999,1
20150220050000,-99999,99999
20150220060000,-99999,99999
20150220070000,-99999,99999
20150220080000,-99999,99999
20150220090000,-99999,99999
20150220100000,-99999,99999
20150220110000,-99999,99999
20150220120000,-99999,99999
20150220210000,16000,6
20150220220000,16000,6
20150220230000,15000,6
20150221000000,-9999,1
20150221010000,15000,6
20150221020000,12000,6
20150221030000,12000,6
20150221040000,4000,6
20150221050000,10000,6
20150221060000,9000,6
20150221070000,9000,6
20150221080000,9000,6
20150221090000,6000,6
20150221100000,5000,6
20150221110000,4000,6
20150221120000,4000,6
20150221210000,1500,4
20150221220000,2000,5
20150221230000,600,3
20150222000000,300,2
20150222010000,400,2
20150222020000,200,2
20150222030000,400,2
20150222040000,500,3
20150222050000,600,3
20150222060000,500,3
20150222070000,800,3
20150222080000,800,3
20150222090000,800,3
20150222100000,1500,4
20150222110000,2500,5
20150222120000,2000,5
20150222210000,-99999,99999
20150222220000,-99999,99999
20150222230000,5000,6
20150223000000,-99999,99999
20150223010000,5000,6
20150223020000,15000,6
20150223030000,10000,6
20150223040000,9000,6
20150223050000,7000,6
20150223060000,7000,6
20150223070000,7000,6
20150223080000,-9999,1
20150223090000,-99999,99999
20150223100000,-99999,99999
20150223110000,-99999,99999
20150223120000,-99999,99999
20150223210000,-99999,99999
20150223220000,-99999,99999
20150223230000,-99999,99999
20150224000000,7000,6
20150224010000,6000,6
20150224020000,6000,6
20150224030000,6000,6
20150224040000,6000,6
20150224050000,6000,6
20150224060000,-9999,1
20150224070000,6000,6
20150224080000,6000,6
20150224090000,6000,6
20150224100000,-99999,99999
20150224110000,-99999,99999
20150224120000,-99999,99999
20150224210000,-99999,99999
20150224220000,-99999,99999
20150224230000,-9999,1
20150225000000,-9999,1
20150225010000,-9999,1
20150225020000,10000,6
20150225030000,8000,6
20150225040000,8000,6
20150225050000,7000,6
20150225060000,7000,6
20150225070000,7000,6
20150225080000,7000,6
20150225090000,5000,6
20150225100000,5000,6
20150225110000,5000,6
20150225120000,4000,6
20150225210000,2500,5
20150225220000,3000,5
20150225230000,3500,5
20150226000000,3000,5
20150226010000,3000,5
20150226020000,2500,5
20150226030000,2000,5
20150226040000,2500,5
20150226050000,3000,5
20150226060000,4000,6
20150226070000,6000,6
20150226080000,-9999,1
20150226090000,10000,6
20150226100000,-9999,1
20150226110000,-9999,1
20150226120000,17000,6
20150226210000,-99999,99999
20150226220000,-99999,99999
20150226230000,-99999,99999
20150227000000,-99999,99999
20150227010000,-99999,99999
20150227020000,-99999,99999
20150227030000,-99999,99999
20150227040000,-99999,99999
20150227050000,-99999,99999
20150227060000,-99999,99999
20150227070000,-99999,99999
20150227080000,-99999,99999
20150227090000,-9999,1
20150227100000,9000,6
20150227110000,9000,6
20150227120000,8000,6
20150227210000,2500,5
20150227220000,2500,5
20150227230000,4000,6
20150228000000,4000,6
20150228010000,4000,6
20150228020000,4000,6
20150228030000,4000,6
20150228040000,4000,6
20150228050000,4000,6
20150228060000,4000,6
20150228070000,3000,5
20150228080000,3500,5
20150228090000,3000,5
20150228100000,3500,5
20150228110000,3500,5
20150228120000,3000,5
20150228210000,2000,5
20150228220000,2500,5
20150228230000,2500,5
20150301000000,1000,4
20150301010000,2000,5
20150301020000,12000,6
20150301030000,-99999,99999
20150301040000,3000,5
20150301050000,-99999,99999
20150301060000,2000,5
20150301070000,3500,5
20150301080000,3500,5
20150301090000,3500,5
20150301100000,-99999,99999
20150301110000,-99999,99999
20150301120000,-99999,99999
20150301210000,-9999,1
20150301220000,-9999,1
20150301230000,-9999,1
20150302000000,-9999,1
20150302010000,-99999,99999
20150302020000,-99999,99999
20150302030000,-9999,1
20150302040000,-99999,99999
20150302050000,-99999,99999
20150302060000,-99999,99999
20150302070000,-99999,99999
20150302080000,-99999,99999
20150302090000,-9999,1
20150302100000,-9999,1
20150302110000,-9999,1
20150302120000,-9999,1
20150302210000,-9999,1
20150302220000,15000,6
20150302230000,15000,6
20150303000000,5000,6
20150303010000,5000,6
20150303020000,5000,6
20150303030000,5000,6
20150303040000,5000,6
20150303050000,5000,6
20150303060000,3000,5
20150303070000,2500,5
20150303080000,2000,5
20150303090000,600,3
20150303100000,600,3
20150303110000,1500,4
20150303120000,1000,4
20150303210000,4000,6
20150303220000,-9999,1
20150303230000,-9999,1
20150304000000,2500,5
20150304010000,3000,5
20150304020000,-9999,1
20150304030000,-9999,1
20150304040000,-9999,1
20150304050000,-9999,1
20150304060000,-9999,1
20150304070000,-9999,1
20150304080000,-9999,1
20150304090000,-9999,1
20150304100000,-9999,1
20150304110000,-9999,1
20150304120000,-9999,1
20150304210000,13000,6
20150304220000,11000,6
20150304230000,12000,6
20150305000000,-99999,99999
20150305010000,-99999,99999
20150305020000,-99999,99999
20150305030000,-99999,99999
20150305040000,-99999,99999
20150305050000,-99999,99999
20150305060000,-99999,99999
20150305070000,-9999,1
20150305080000,-9999,1
20150305090000,-9999,1
20150305100000,-9999,1
20150305110000,15000,6
20150305120000,12000,6
20150305210000,4000,6
20150305220000,4500,6
20150305230000,5000,6
20150306000000,3500,5
20150306010000,3500,5
20150306020000,3000,5
20150306030000,3000,5
20150306040000,400,2
20150306050000,400,2
20150306060000,400,2
20150306070000,400,2
20150306080000,2000,5
20150306090000,1000,4
20150306100000,2000,5
20150306110000,1000,4
20150306120000,1000,4
20150306210000,3000,5
20150306220000,3000,5
20150306230000,3000,5
20150307000000,1500,4
20150307010000,1500,4
20150307020000,1000,4
20150307030000,1500,4
20150307040000,1000,4
20150307050000,1500,4
20150307060000,1500,4
20150307070000,2500,5
20150307080000,-99999,99999
20150307090000,3000,5
20150307100000,3500,5
20150307110000,-99999,99999
20150307120000,-99999,99999
20150307210000,-99999,99999
20150307220000,-99999,99999
20150307230000,-99999,99999
20150308000000,-99999,99999
20150308010000,-99999,99999
20150308020000,-99999,99999
20150308030000,-99999,99999
20150308040000,-99999,99999
20150308050000,-99999,99999
20150308060000,-99999,99999
20150308070000,-99999,99999
20150308080000,-9999,1
20150308090000,-9999,1
20150308100000,-9999,1
20150308110000,-9999,1
20150308120000,-9999,1
20150308210000,3000,5
20150308220000,3500,5
20150308230000,3000,5
20150309000000,2500,5
20150309010000,2000,5
20150309020000,800,3
20150309030000,5000,6
20150309040000,-99999,99999
20150309050000,2000,5
20150309060000,2500,5
20150309070000,-99999,99999
20150309080000,-99999,99999
20150309090000,-99999,99999
20150309100000,-99999,99999
20150309110000,-99999,99999
20150309120000,-99999,99999
20150309210000,4000,6
20150309220000,3500,5
20150309230000,3500,5
20150310000000,3500,5
20150310010000,3000,5
20150310020000,3000,5
20150310030000,-99999,99999
20150310040000,-99999,99999
20150310050000,-99999,99999
20150310060000,-99999,99999
20150310070000,-99999,99999
20150310080000,-99999,99999
20150310090000,-99999,99999
20150310100000,-99999,99999
20150310110000,-99999,99999
20150310120000,-99999,99999
20150310210000,3500,5
20150310220000,3500,5
20150310230000,3500,5
20150311000000,4000,6
20150311010000,3500,5
20150311020000,-99999,99999
20150311030000,-99999,99999
20150311040000,-99999,99999
20150311050000,-99999,99999
20150311060000,-99999,99999
20150311070000,-99999,99999
20150311080000,-9999,1
20150311090000,-9999,1
20150311100000,-9999,1
20150311110000,-9999,1
20150311120000,-99999,99999
20150311210000,-9999,1
20150311220000,5000,6
20150311230000,-9999,1
20150312000000,-9999,1
20150312010000,-99999,99999
20150312020000,-99999,99999
20150312030000,4000,6
20150312040000,-99999,99999
20150312050000,-99999,99999
20150312060000,-99999,99999
20150312070000,-99999,99999
20150312080000,-99999,99999
20150312090000,-99999,99999
20150312100000,-99999,99999
20150312110000,-99999,99999
20150312120000,-99999,99999
20150312210000,-99999,99999
20150312220000,-99999,99999
20150312230000,-99999,99999
20150313000000,-99999,99999
20150313010000,-99999,99999
20150313020000,-99999,99999
20150313030000,-99999,99999
20150313040000,-99999,99999
20150313050000,-99999,99999
20150313060000,-99999,99999
20150313070000,-99999,99999
20150313080000,-99999,99999
20150313090000,-99999,99999
20150313100000,-99999,99999
20150313110000,-99999,99999
20150313120000,-99999,99999
20150313210000,-99999,99999
20150313220000,-99999,99999
20150313230000,-99999,99999
20150314000000,-99999,99999
20150314010000,-99999,99999
20150314020000,-99999,99999
