date, Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation,Geop1000,u-co1000,v-co1000,Temp1000,Vert1000,Rela1000,Geop975,u-co975,v-co975,Temp975,Vert975,Rela975,Geop950,u-co950,v-co950,Temp950,Vert950,Rela950,Geop925,u-co925,v-co925,Temp925,Vert925,Rela925,Geop900,u-co900,v-co900,Temp900,Vert900,Rela900,Geop850,u-co850,v-co850,Temp850,Vert850,Rela850,Geop800,u-co800,v-co800,Temp800,Vert800,Rela800,Geop700,u-co700,v-co700,Temp700,Vert700,Rela700,Geop600,u-co600,v-co600,Temp600,Vert600,Rela600,Geop500,u-co500,v-co500,Temp500,Vert500,Rela500,Geop400,u-co400,v-co400,Temp400,Vert400,Rela400,Geop300,u-co300,v-co300,Temp300,Vert300,Rela300,Geop250,u-co250,v-co250,Temp250,Vert250,Rela250,Geop200,u-co200,v-co200,Temp200,Vert200,Rela200,Geop150,u-co150,v-co150,Temp150,Vert150,Rela150,Geop100,u-co100,v-co100,Temp100,Vert100,Rela100,telegram_type,station_code,obs_kind,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,CIG_category
20150301000000,101235.96800000001,99171.2891,0.7364,-1.3948,284.9804,89.9222,51.8066,81.5918,57.9102,81.5918,2.3281,103.8616,1.0274,-1.9632,285.4013,0.1628,87.4222,315.8721,-1.2459,-2.6166,285.6704,-0.0404,83.5522,534.0503,-2.1358,-0.0263,285.0687,-0.6696,86.7365,757.1255,-0.9982,2.0362,283.8544,-0.828,91.7732,985.3849,0.7017,3.1207,282.7722,-0.8340000000000001,94.3837,1458.7888,6.1996,3.4160000000000004,280.5691,-0.9334,99.3923,1956.6013,10.1778,3.1359,278.0411,-0.9771,96.0814,3035.2048,11.2398,9.5439,272.7724,-0.7234,99.5793,4259.1221,19.4074,9.7132,267.4796,-0.7778,99.2932,5666.27,22.6373,5.0588,258.7862,-0.3311,66.054,7316.228,27.5704,11.5845,246.2403,-0.5729,81.1891,9322.0781,31.2534,16.0661,229.7543,-0.2753,66.5753,10521.8428,32.9365,16.4476,220.8316,-0.0409,,11959.7432,50.3057,10.9117,220.4598,0.0603,,13797.5625,51.1126,10.2064,215.1091,0.0069,,16299.7812,32.595,7.7258,206.2502,0.0066,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,330.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,,8000.0,0.0,1.0,3.0,1.0,10.0,1.0,8.0,1010.0,4.0
20150301010000,101233.2825,99169.3359,1.7894,-2.238,285.3625,86.0008,71.2891,60.4004,75.9766,76.5137,0.3438,146.10990605130792,2.240803955355659,-2.1177550358697768,281.49220647569746,0.17310484853805974,54.116296573076404,354.4906565062702,3.520909102866426,-4.049425695557147,280.14184620510787,0.3966845780378208,57.156671191332855,567.3306671231985,4.276290688663721,-4.753800667356701,278.4820184605196,0.37112130341120064,61.43943493906409,784.524617061019,4.968808260746299,-4.68824276747182,276.83548903558403,0.3147337684058584,65.09428309183568,1006.427086122334,5.574207277968526,-4.2595426295883945,275.2784407362342,0.2594023598358035,67.60979672614485,1465.8464410230515,7.360532098915428,-2.917480080621317,272.9435673039406,0.11752995963615832,61.39093567337841,1949.9956825226543,10.754192666150631,-2.0311884703114638,271.9699281086214,0.017193345272971783,40.232403546571724,3009.0702988803387,19.48877735529095,-1.3011561811435968,268.91546429321164,-0.15480653999111382,34.385219477582716,4212.055266797543,28.894429916515946,-0.6839736672118306,263.659352889983,-0.19373283255845308,37.50707292323932,5598.505127072334,36.79625798761845,-0.6835800893604755,255.3587190730032,-0.08408050157595426,39.4221659982577,7230.809064656497,44.54847877845168,-1.4914703576359898,244.41972188698128,-0.06685516511788593,37.32165735121816,9239.685489356518,59.1747488565743,-2.3583635878749187,233.64633472124115,0.03516191834160054,15.064978055655956,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,340.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,10.0,1.0,8.0,1010.0,5.0
20150301020000,101211.8103,99136.9385,2.2205,-3.5834,285.1444,78.8157,60.3516,47.6074,76.5137,76.5137,0.0625,146.1235810853541,2.2401353081222624,-2.1169884256087244,281.4948712149635,0.17303612249088474,54.11545315966941,354.5064248628915,3.519887106260285,-4.047844458371402,280.1444749701768,0.3965136043261737,57.1557328987401,567.3485356345773,4.275166449137032,-4.751847212668507,278.4846276147291,0.3709480946417898,61.437876386567964,784.5446150675418,4.967631497886033,-4.686282521579416,276.8380630901084,0.3145835595205426,65.09204977471381,1006.4492122009397,5.573004690464586,-4.257786112837493,275.2809681212529,0.2592842650192324,67.60689186304808,1465.8727975264194,7.359067273326218,-2.916504474822432,272.94586615264416,0.11749275981856044,61.3887387746945,1950.0258085653186,10.752084357663989,-2.03087877726648,271.97166255675256,0.017165664925414603,40.235180411487825,3009.105875790119,19.485276623629037,-1.301725317724049,268.9165733875707,-0.1548316541375243,34.38715510163456,4212.0951330661765,28.88912572897971,-0.6849424520041794,263.6600643517449,-0.1937510856514564,37.50513250892982,5598.54842582345,36.790227577090256,-0.68483771616593,255.35935965366662,-0.08411192102357745,39.418890792876475,7230.856405109167,44.54283190332354,-1.4921353645622732,244.42024088266768,-0.06682980517507531,37.320068255066865,9239.732672795652,59.16775919869542,-2.3579431221587583,233.64548690756783,0.03516265726148049,15.072249943390489,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,320.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,10.0,1.0,7.0,1011.0,6.0
20150301040000,101295.5994,99224.9817,3.4453,-4.1734,284.7782,70.9755,91.1621,39.5996,0.0,91.1621,0.0,146.15093114599588,2.2387980138882995,-2.1154552053194493,281.50020069163287,0.17289867039653473,54.11376633285546,354.5379615835845,3.517843113048002,-4.044681983999908,280.1497324993834,0.3961716569028795,57.15385631402022,567.3842726647854,4.272917970549315,-4.7479403032921255,278.48984592501074,0.37060167716117576,61.43475928157568,784.5846110805867,4.965277972165495,-4.682362029328941,276.84321119915694,0.3142831416917033,65.0875831404701,1006.4934643656017,5.570599515922368,-4.254273078870028,275.2860228903592,0.2590480753569864,67.6010821359232,1465.9255105406046,7.35613762261346,-2.9145532632246614,272.9504638500512,0.1174183601688128,61.384344975464046,1950.0860606580973,10.747867741622029,-2.0302593912929296,271.97513145254925,0.01711030424485216,40.24073413945735,3009.17702960968,19.47827515937388,-1.3028635908849535,268.91879157628864,-0.15488188242306933,34.39102635066956,4212.174865573645,28.878517352044586,-0.6868800211232156,263.6614872748032,-0.19378759184473893,37.50125168031081,5598.635023340584,36.7781667560339,-0.6873529693111777,255.3606408147607,-0.0841747599260998,39.412340383045375,7230.951086014509,44.53153815306722,-1.4934653784148395,244.421278874157,-0.06677908528217813,37.31689006322996,9239.827039673924,59.15377988107503,-2.357102190842852,233.643791280454,0.03516413510101302,15.086793720722197,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,330.0,-1.0,16.0,-1.0,30.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,9.0,1.0,6.0,1011.0,5.0
20150301060000,101336.0596,99254.1138,2.8905,-3.6852,283.9571,67.2003,72.1191,35.498000000000005,37.6953,72.1191,0.0,110.9609,3.7194,-4.7406,283.9943,0.3593,64.9449,321.0041,5.5384,-7.4352,282.1669,0.9859,71.0678,535.3873,6.6763,-9.5143,280.0318,1.2136,79.7349,753.8835,7.3417,-11.0981,277.9858,1.3418,87.7885,976.8282,7.8976,-12.4825,276.2801,1.4408,92.2092,1437.7888,8.899,-13.0789,273.3914,1.5409,98.6058,1924.9872,15.5307,-9.2558,274.7111,0.9983,68.25399999999999,2997.5486,18.988,-3.1239,272.0977,-0.4368,54.4141,4219.9529,27.5266,3.1783,267.8426,-0.6427,45.2222,5629.3418,29.048000000000002,6.7692,259.1251,-0.2346,8.9192,7276.5791,30.174,8.7619,245.1214,-0.5551,36.7574,9267.7246,42.3668,7.0856,228.6129,-0.5886,60.3399,10466.2998,51.015,6.9008,221.3532,-0.3217,,11909.5674,52.5965,7.3946,220.7557,-0.1809,,13750.9414,50.2504,9.7211,216.1562,0.0421,,16257.5557,36.9447,5.8061,206.9836,0.1593,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,340.0,-1.0,14.0,-1.0,24.0,-1.0,-1.0,,9999.0,0.0,0.0,3.0,1.0,8.0,1.0,3.0,1011.0,5.0
20150301070000,101307.1777,99216.5039,3.6801,-3.5129,283.6424,55.0799,37.5,31.6406,48.4863,48.4863,0.0,146.1919562406838,2.23679207242094,-2.113155375001952,281.50819490849966,0.17269249228411354,54.1112360926345,354.58526666089887,3.514777123462409,-4.03993827290833,280.1576187927276,0.3956587357679382,57.15104143647477,567.4378782063723,4.2695452524349085,-4.7420799396932125,278.49767338950187,0.3700820509111509,61.43008362408729,784.6446051001549,4.961747683584691,-4.6764812911860645,276.8509333617985,0.3138325149193406,65.08088318817317,1006.5598426163195,5.566991753876209,-4.249003528151661,275.29360504448414,0.2586937909072731,67.59236754570156,1466.0045800507069,7.351743146311492,-2.9116264458280057,272.9573603961617,0.1173067607160192,61.37775427754968,1950.176438786089,10.74154281616211,-2.0293303122743964,271.9803347964771,0.01702726321673254,40.249064732342966,3009.2837603241205,19.46777296345681,-1.3045710003934798,268.92211885983124,-0.1549572248623008,34.39683322422207,4212.294464349747,28.86260478571057,-0.6897863750346005,263.6636216598563,-0.1938423511383008,37.49543043691665,5598.764919623733,36.760075526312,-0.6911258497275412,255.3625625562854,-0.08426901827624532,39.402514767833054,7231.093107372522,44.51459752954543,-1.4954603994265199,244.42283586121638,-0.06670300543919437,37.312122775241725,9239.968590006232,59.13281090371312,-2.3558407938107853,233.6412478396669,0.035166351860425486,15.108609385788439,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,320.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,9.0,1.0,2.0,1011.0,5.0
20150301080000,101416.1865,99322.7722,3.6243,-3.1505,282.7833,56.1959,33.8379,10.5957,0.0,33.8379,0.0,146.2056312710047,2.236123425187543,-2.11238876497373,281.51085964683443,0.17262376623693854,54.110392678994685,354.60103501752025,3.5137551268562675,-4.038357036188245,280.16024755779654,0.3954877619980833,57.150103144114844,567.455746717751,4.268421013373882,-4.740126485005022,278.50028254371136,0.36990884214174,61.42852507159114,784.6646031066775,4.960570920724422,-4.674521044827999,276.8535074163228,0.31368230597581714,65.07864987105131,1006.5819686949252,5.565789166837932,-4.247247011400758,275.2961324295029,0.2585756960615981,67.58946268260479,1466.0309365540745,7.350278320722282,-2.9106508400291204,272.9596592448652,0.11726956089842132,61.37555737793446,1950.2065648287528,10.739434508606793,-2.0290206192294136,271.9820692446083,0.016999582876451313,40.25184159632772,3009.3193372339006,19.46427223179489,-1.3051401369739324,268.92322795419017,-0.15498233900143532,34.39876884827389,4212.334330603479,28.857300596311692,-0.6907551595941186,263.6643331213854,-0.19386060423857998,37.49349002260715,5598.8082183748475,36.75404511578381,-0.6923834765329957,255.36320313671604,-0.08430043772386853,39.399239562451854,7231.140447825192,44.50895065441728,-1.4961254063528031,244.42335485701915,-0.06667764548910783,37.31053367909044,9240.015773445368,59.12582124397159,-2.355420328094624,233.64040002622642,0.035167090780305436,15.115881275385618,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,320.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,8.0,1.0,1.0,1013.0,5.0
20150301090000,101520.9656,99413.2263,3.134,-2.4013,281.7535,60.2619,39.9902,26.9531,48.5352,48.5352,0.0,125.0979,4.0752,-3.1379,281.9408,0.2385,57.9681,333.7714,7.64,-6.6899,280.2572,0.7659999999999999,62.9176,546.6013,9.5404,-9.131,278.1923,0.91,70.2264,763.4881,10.4286,-10.5883,276.105,0.8956,78.0793,984.6384,10.9901,-11.7364,274.0545,0.8656,85.2087,1441.0962,11.2589,-13.2165,270.4024,0.8123,94.0247,1921.8291,13.4138,-12.4523,271.3781,0.4087,36.6385,2983.0232,21.9647,-5.8561,271.5895,-0.2898,1.9304,4197.6523,33.7216,3.648,266.4099,0.1742,6.5438,5596.8955,36.4528,7.3096,257.6479,0.9441,2.0983,7244.0952,42.9296,7.332999999999999,245.4333,0.0715,20.8022,9231.8789,42.6117,9.4844,227.9048,-0.2066,43.8685,10432.6523,48.6517,10.6015,222.1934,-0.1811,,11889.9551,58.4322,3.1964,224.139,-0.1272,,13753.875,49.9883,11.4278,217.4177,-0.0873,,16261.0312,39.1104,4.5459,206.2446,-0.0347,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,310.0,-1.0,15.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,1014.0,5.0
20150301210000,101950.5127,99803.2715,1.3665,-1.0955,275.3456,72.2458,0.0,0.0,32.6172,32.6172,0.0,157.0384,2.1148,-1.7551,275.9678,0.1943,67.6553,361.8966,3.783,-8.6685,275.9296,0.8447,64.1184,571.6573,3.9187,-11.6279,274.7275,0.8912,67.8726,786.0378,3.5596,-11.844000000000001,273.7807,0.7776,63.0663,1005.8330000000001,3.5483,-10.4222,273.4367,0.555,38.4201,1463.3022,5.6453,-7.026,273.0718,-0.3894,3.3741,1946.9169,8.2291,-6.3106,271.6216,-0.9316,2.7954,2998.7268,12.6529,-5.6401,266.3712,-0.601,1.5616,4187.9824,23.6002,-5.7623,261.0417,0.1355,1.319,5562.2241,40.606,-10.8149,254.1252,0.6764,6.5669,7185.2441,49.2793,-3.359,242.1131,0.1959,48.0457,9150.8545,51.3066,-0.9626,225.88099999999997,0.0024,45.0897,10349.3193,61.8442,-2.8899,223.6017,-0.1457,,11799.002,61.776,-6.3115,220.2387,-0.1939,,13642.0,56.8155,10.9466,217.0472,0.0065,,16168.5186,44.985,1.4021,209.5268,0.0713,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,300.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,3.0,-1.0,2.0,1018.0,1.0
20150301220000,101999.4812,99850.4089,1.2777,-1.026,275.1534,71.5596,0.0,0.0,49.2188,49.2188,0.0,146.39708170294762,2.22676236461848,-2.101656223181635,281.5481659891084,0.17166160163469613,54.09858489129692,354.82179204747075,3.499447175068781,-4.01621971745044,280.19705026224256,0.39309413003502414,57.136967049678795,567.7059059143066,4.252681662328541,-4.712778119836004,278.5368107119575,0.3674839196028188,61.406705337110914,784.9445751979947,4.944096241146326,-4.647077599540354,276.8895441778004,0.3115793810575269,65.04738342855126,1006.8917338475584,5.54895294457674,-4.222655775025487,275.33151581510896,0.2569223685422912,67.54879459366202,1466.39992762357,7.32977076433599,-2.896992358844728,272.9918431285769,0.11674876340839545,61.344800787046545,1950.6283294484024,10.709918192587793,-2.0246849171817303,272.00635151565075,0.016612058083410375,40.29071769490838,3009.817413955928,19.41526198387146,-1.3131080486346036,268.9387552770786,-0.15533393702207832,34.425867590587586,4212.892458200455,28.783041955903172,-0.7043181445915252,263.6742935841903,-0.19411614759155785,37.466324221342795,5599.414400994778,36.66961937211454,-0.7099902504123747,255.3721712641418,-0.08474031002697302,39.353386691771455,7231.803214147687,44.42989440262318,-1.5054355042520908,244.4306207970949,-0.06632260622427566,37.288286335300654,9240.676341623068,59.027966016903534,-2.3495338086504494,233.62853063596413,0.035177435657487884,15.217687714844944,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RJFK,0.0,-1.0,-1.0,-1.0,-1.0,300.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,,9999.0,0.0,0.0,2.0,1.0,3.0,-1.0,2.0,1019.0,1.0
