date,str,ceiling
20150407090000, FEW 5   SCT 50   BKN 100  ,10000
20150407100000, FEW 5   BKN 20   BKN 50  ,2000
20150407110000, FEW 5   SCT 20   BKN 50  ,5000
20150407120000, FEW 5   SCT 20   BKN 50  ,5000
20150407210000, FEW 1   BKN 10   BKN 20  ,1000
20150407220000, FEW 1   BKN 9   BKN 15  ,900
20150407230000, FEW 1   SCT 6   BKN 9  ,900
20150408000000, FEW 1   SCT 5   BKN 9  ,900
20150408010000, FEW 1   SCT 3   BKN 10  ,1000
20150408020000, FEW 1   SCT 3   BKN 12  ,1200
20150408030000, FEW 1   SCT 4   BKN 25  ,2500
20150408040000, FEW 1   SCT 6   BKN 25  ,2500
20150408050000, FEW 3   SCT 6   BKN 35  ,3500
20150408060000, FEW 5   SCT 8   BKN 35  ,3500
20150408070000, FEW 5   BKN 10   BKN 40  ,1000
20150408080000, FEW 8   BKN 10   BKN 15  ,1000
20150408090000, FEW 15   SCT 20   BKN 25  ,2500
20150408100000, FEW 15   BKN 20   BKN 25  ,2000
20150408110000, FEW 10   BKN 15   BKN 20  ,1500
20150408120000, FEW 15   BKN 20  ,2000
20150408210000, FEW 2   BKN 40   BKN 50  ,4000
20150408220000, FEW 2   BKN 40   BKN 50  ,4000
20150408230000, FEW 15   BKN 30   BKN 40  ,3000
20150409000000, FEW 30   BKN 40  ,4000
20150409010000, FEW 20   SCT 30   BKN 40  ,4000
20150409020000, FEW 20   SCT 35   BKN 45  ,4500
20150409030000, FEW 20   SCT 35   BKN 50  ,5000
20150409040000, FEW 20   SCT 35   BKN 50  ,5000
20150409050000, FEW 15   SCT 25   BKN 50  ,5000
20150409060000, FEW 15   SCT 25   BKN 60  ,6000
20150409070000, FEW 10   SCT 25   BKN 60  ,6000
20150409080000, FEW 5   SCT 25   BKN 70  ,7000
20150409090000, FEW 2   SCT 25   BKN 60  ,6000
20150409100000, FEW 2   SCT 25   BKN 70  ,7000
20150409110000, FEW 5   SCT 20   BKN 45  ,4500
20150409120000, FEW 5   SCT 25   BKN 45  ,4500
20150409210000, FEW 1   SCT 9   BKN 20  ,2000
20150409220000, FEW 1   SCT 5   BKN 15  ,1500
20150409230000, FEW 1   SCT 20   BKN 30  ,3000
20150410000000, FEW 1   SCT 6   BKN 10  ,1000
20150410010000, FEW 1   SCT 3   BKN 10  ,1000
20150410020000, FEW 1   SCT 3   BKN 8  ,800
20150410030000, FEW 1   SCT 3   BKN 6  ,600
20150410040000, FEW 1   SCT 4   BKN 8  ,800
20150410050000, FEW 2   SCT 4   BKN 10  ,1000
20150410060000, FEW 1   SCT 3   BKN 10  ,1000
20150410070000, FEW 3   SCT 6   BKN 15  ,1500
20150410080000, FEW 3   SCT 15   BKN 25  ,2500
20150410090000, FEW 3   BKN 15   BKN 20  ,1500
20150410100000, FEW 3   SCT 10   BKN 15  ,1500
20150410110000, FEW 8   SCT 15   BKN 25  ,2500
20150410120000, FEW 8   SCT 10   BKN 15  ,1500
20150410210000, FEW 2   SCT 10   BKN 20  ,2000
20150410220000, FEW 2   BKN 25  ,2500
20150410230000, FEW 3   BKN 25  ,2500
20150411000000, FEW 8   SCT 25   BKN 40  ,4000
20150411010000, FEW 15   SCT 30  ,-99999
20150411020000, FEW 20   BKN 30  ,3000
20150411030000, FEW 25   SCT 40  ,-99999
20150411040000, FEW 30   SCT 40  ,-99999
20150411050000, FEW 30   SCT 45   BKN -9999  ,-9999
20150411060000, FEW 30   SCT 45   BKN -9999  ,-9999
20150411070000, FEW 30   SCT 45   BKN -9999  ,-9999
20150411080000, FEW 30   SCT 45   BKN -9999  ,-9999
20150411090000, FEW 20   SCT 35   BKN -9999  ,-9999
20150411100000, FEW 20   BKN 35   BKN -9999  ,-9999
20150411110000, FEW 20   BKN 35   BKN -9999  ,-9999
20150411120000, FEW 20   BKN 35   BKN -9999  ,-9999
20150411210000, FEW 25   BKN -9999  ,-9999
20150411220000, FEW 30   BKN -9999  ,-9999
20150411230000, FEW 30   BKN -9999  ,-9999
20150412000000, FEW 30   BKN -9999  ,-9999
20150412010000, FEW 30   SCT 170   BKN -9999  ,-9999
20150412020000, FEW 30   BKN 160   BKN -9999  ,-9999
20150412030000, FEW 25   BKN 140   BKN -9999  ,-9999
20150412040000, FEW 25   BKN 140   BKN -9999  ,-9999
20150412050000, FEW 25   SCT 80   BKN 120  ,12000
20150412060000, FEW 15   SCT 20   BKN 70  ,7000
20150412070000, FEW 15   SCT 35   BKN 90  ,9000
20150412080000, FEW 15   SCT 35   BKN 90  ,9000
20150412090000, FEW 15   SCT 50   BKN 90  ,9000
20150412100000, FEW 10   SCT 30   BKN 70  ,7000
20150412110000, FEW 10   SCT 30   BKN 100  ,10000
20150412120000, FEW 10   SCT 30   BKN 100  ,10000
20150412210000, FEW 5   SCT 30   BKN 40  ,4000
20150412220000, FEW 2   SCT 30   BKN 40  ,4000
20150412230000, FEW 1   SCT 30   BKN 40  ,4000
20150413000000, FEW 1   SCT 25   BKN 40  ,4000
20150413010000, FEW 5   SCT 20   BKN 25  ,2500
20150413020000, FEW 5   SCT 15   BKN 25  ,2500
20150413030000, FEW 10   SCT 15   BKN 25  ,2500
20150413040000, FEW 10   SCT 15   BKN 25  ,2500
20150413050000, FEW 6   SCT 10   BKN 15  ,1500
20150413060000, FEW 6   SCT 15   BKN 20  ,2000
20150413070000, FEW 10   SCT 15   BKN 20  ,2000
20150413080000, FEW 10   SCT 20   BKN 30  ,3000
20150413090000, FEW 10   SCT 15   BKN 30  ,3000
20150413100000, FEW 10   SCT 15   BKN 30  ,3000
20150413110000, FEW 10   SCT 15   BKN 25  ,2500
20150413120000, FEW 15   BKN 30  ,3000
20150413210000, FEW 15   BKN 30   BKN 120  ,3000
20150413220000, FEW 35   BKN 120  ,12000
20150413230000, FEW 20   BKN 120  ,12000
20150414000000, FEW 25   BKN -9999  ,-9999
20150414010000, FEW 30   BKN 40   BKN -9999  ,-9999
20150414020000, FEW 35   BKN 45   BKN -9999  ,-9999
20150414030000, FEW 35   BKN 45  ,4500
20150414040000, FEW 30   SCT 40   BKN 45  ,4500
20150414050000, FEW 25   SCT 30   BKN 40  ,4000
20150414060000, FEW 25   SCT 35   BKN 45  ,4500
20150414070000, FEW 35   BKN 45  ,4500
20150414080000, FEW 20   SCT 30   BKN 40  ,4000
20150414090000, FEW 30   BKN 40  ,4000
20150414100000, FEW 15   SCT 25   BKN 35  ,3500
20150414110000, FEW 10   SCT 20   BKN 30  ,3000
20150414120000, FEW 10   SCT 20   BKN 30  ,3000
20150414210000, FEW 20  ,-99999
20150414220000, FEW 20  ,-99999
20150414230000, FEW 20   SCT 30  ,-99999
20150415000000, FEW 15   SCT 25   BKN 40  ,4000
20150415010000, FEW 15   SCT 20   BKN 40  ,4000
20150415020000, FEW 15   SCT 30   BKN 40  ,4000
20150415030000, FEW 20   SCT 30  ,-99999
20150415040000, FEW 20   SCT 30  ,-99999
20150415050000, FEW 35  ,-99999
20150415060000, FEW 35  ,-99999
20150415070000, FEW 35   SCT 40  ,-99999
20150415080000, FEW 35   BKN -9999  ,-9999
20150415090000, FEW 35   SCT -9999  ,-99999
20150415100000, FEW 25  ,-99999
20150415110000, FEW 25  ,-99999
20150415120000, FEW 25  ,-99999
20150415210000, FEW 30   BKN 160  ,16000
20150415220000, FEW 35   SCT 160   BKN -9999  ,-9999
20150415230000, FEW 35   SCT 160   BKN -9999  ,-9999
20150416000000, FEW 30   BKN 50   BKN -9999  ,-9999
20150416010000, FEW 30   SCT 40   BKN -9999  ,-9999
20150416020000, FEW 30   SCT 40   BKN -9999  ,-9999
20150416030000, FEW 30   SCT 40   BKN 50  ,5000
20150416040000, FEW 30   SCT 35   BKN 50  ,5000
20150416050000, FEW 25   SCT 30   FEW 30 CB  BKN 45  ,4500
20150416060000, FEW 25   SCT 40  ,-99999
20150416070000, FEW 25   FEW 30 CB  SCT 40   BKN 60  ,6000
20150416080000, FEW 15   SCT 25 CB  BKN 30  ,3000
20150416090000, FEW 1   SCT 20   FEW 25 CB  BKN 30  ,3000
20150416100000, FEW 2   SCT 10   BKN 20  ,2000
20150416110000, FEW 2   SCT 10   BKN 20  ,2000
20150416120000, FEW 2   SCT 15   BKN 30  ,3000
20150416210000, FEW 10   BKN -9999  ,-9999
20150416220000, FEW 15   SCT -9999  ,-99999
20150416230000, FEW 15   SCT -9999  ,-99999
20150417000000, FEW 20  ,-99999
20150417010000, FEW 30   BKN -9999  ,-9999
20150417020000, FEW 40   BKN -9999  ,-9999
20150417030000, FEW 40   SCT -9999  ,-99999
20150417040000, FEW 40   SCT -9999  ,-99999
20150417050000,-99999,-99999
20150417060000, FEW 30   SCT -9999  ,-99999
20150417070000,-99999,-99999
20150417080000,-99999,-99999
20150417090000,-99999,-99999
20150417100000,-99999,-99999
20150417110000,-99999,-99999
20150417120000,-99999,-99999
20150417210000,-99999,-99999
20150417220000,-99999,-99999
20150417230000,-99999,-99999
20150418000000,-99999,-99999
20150418010000,-99999,-99999
20150418020000,-99999,-99999
20150418030000,-99999,-99999
20150418040000,-99999,-99999
20150418050000, FEW 50   SCT 60   BKN 110  ,11000
20150418060000, FEW 50   SCT 60   BKN 110  ,11000
20150418070000, FEW 25   SCT 50   BKN 110  ,11000
20150418080000, FEW 25   BKN 50   BKN 110  ,5000
20150418090000, FEW 25   BKN 40   BKN 110  ,4000
20150418100000, FEW 25   BKN 45   BKN 100  ,4500
20150418110000, FEW 25   BKN 50   BKN 100  ,5000
20150418120000, FEW 25   BKN 50   BKN 100  ,5000
20150418210000, FEW 15   SCT 60   BKN 120  ,12000
20150418220000, FEW 15   SCT 25   BKN 120  ,12000
20150418230000, FEW 15   SCT 25   BKN 100  ,10000
20150419000000,-99999,-99999
20150419000000, FEW 15   SCT 30   BKN 100  ,10000
20150419010000, FEW 15   SCT 30   BKN 100  ,10000
20150419020000, FEW 15   SCT 30   BKN 100  ,10000
20150419030000, FEW 15   SCT 25   BKN 100  ,10000
20150419040000, FEW 25   BKN 90  ,9000
20150419050000, FEW 30   BKN 80   BKN -9999  ,-9999
20150419060000, FEW 30   BKN 40   BKN 100  ,4000
20150419070000, FEW 30   SCT 60   BKN 100  ,10000
20150419080000, FEW 30   SCT 35   BKN 40  ,4000
20150419090000, FEW 9   SCT 30   BKN 40  ,4000
20150419100000, FEW 9   SCT 25   BKN 30  ,3000
20150419110000, FEW 4   SCT 15   BKN 40  ,4000
20150419120000, FEW 10   SCT 20   BKN 40  ,4000
20150419210000, FEW 1   SCT 2   BKN 3  ,300
20150419220000, FEW 1   SCT 3  ,-99999
20150419230000, FEW 1   SCT 5   BKN 15  ,1500
20150420000000, FEW 1   SCT 5   BKN 15  ,1500
20150420010000, FEW 2   SCT 10   BKN 15  ,1500
20150420020000, FEW 10   SCT 20   BKN 90  ,9000
20150420030000, FEW 10   SCT 20   BKN 90  ,9000
20150420040000, FEW 10   SCT 20   BKN 150  ,15000
20150420050000, FEW 10   SCT 25   BKN 50  ,5000
20150420060000, FEW 10   BKN 45  ,4500
20150420070000, FEW 10   BKN 40  ,4000
20150420080000, FEW 10   BKN 35  ,3500
20150420090000, FEW 10   BKN 35  ,3500
20150420100000, FEW 10   SCT 15   BKN 35  ,3500
20150420110000, FEW 10   SCT 25   BKN 35  ,3500
20150420120000, FEW 2   SCT 6   BKN 25  ,2500
20150420210000, FEW 4   SCT 6   BKN -9999  ,-9999
20150420220000, FEW 4   SCT 6   BKN -9999  ,-9999
20150420230000, FEW 6   BKN 10   BKN -9999  ,-9999
20150421000000, FEW 8   BKN 15   BKN -9999  ,-9999
20150421010000, FEW 10   BKN 15   BKN -9999  ,-9999
20150421020000, FEW 15   SCT 20   BKN -9999  ,-9999
20150421030000, FEW 20   SCT 25   BKN 150  ,15000
20150421040000, FEW 20   BKN 30   BKN 150  ,3000
20150421050000, FEW 20   SCT 40   BKN 150  ,15000
20150421060000, FEW 20   BKN 150   BKN -9999  ,-9999
20150421070000, FEW 25   BKN -9999  ,-9999
20150421080000, FEW 25   BKN -9999  ,-9999
20150421090000, FEW 30   BKN -9999  ,-9999
20150421100000, FEW 25   BKN 35  ,3500
20150421110000, FEW 20   BKN 30  ,3000
20150421120000, FEW 15   BKN 25  ,2500
20150421210000, FEW 15   SCT 20   BKN 35  ,3500
20150421220000, FEW 20   SCT 30   BKN 40  ,4000
20150421230000, FEW 20   SCT 60  ,-99999
20150422000000, FEW 20   SCT 40  ,-99999
20150422010000, FEW 25   SCT 35  ,-99999
20150422020000, FEW 25   SCT 35  ,-99999
20150422030000, FEW 30   SCT 40  ,-99999
20150422040000, FEW 30   SCT 40  ,-99999
20150422050000, FEW 35   SCT 45  ,-99999
20150422060000, FEW 40  ,-99999
20150422070000, FEW 40  ,-99999
20150422080000, FEW 40  ,-99999
20150422090000, FEW 40  ,-99999
20150422100000, FEW 30  ,-99999
20150422110000, FEW 30  ,-99999
20150422120000, FEW 30  ,-99999
20150422210000,-99999,-99999
20150422220000,-99999,-99999
20150422230000,-99999,-99999
20150423000000,-99999,-99999
20150423010000,-99999,-99999
20150423020000, NSC -1  ,-99999
20150423030000, NSC -1  ,-99999
20150423040000, NSC -1  ,-99999
20150423050000,-99999,-99999
20150423060000,-99999,-99999
20150423070000,-99999,-99999
20150423080000,-99999,-99999
20150423090000,-99999,-99999
20150423100000, FEW 50   SCT -9999  ,-99999
20150423110000, NSC -1  ,-99999
20150423120000, NSC -1  ,-99999
20150423210000, FEW 5   BKN -9999  ,-9999
20150423220000,-99999,-99999
20150423230000,-99999,-99999
20150424000000,-99999,-99999
20150424010000,-99999,-99999
20150424020000,-99999,-99999
20150424030000,-99999,-99999
20150424040000,-99999,-99999
20150424050000,-99999,-99999
20150424060000,-99999,-99999
20150424070000,-99999,-99999
20150424080000,-99999,-99999
20150424090000,-99999,-99999
20150424100000,-99999,-99999
20150424110000,-99999,-99999
20150424120000,-99999,-99999
20150424210000,-99999,-99999
20150424220000,-99999,-99999
20150424230000,-99999,-99999
20150425000000,-99999,-99999
20150425010000,-99999,-99999
20150425020000, FEW 40  ,-99999
20150425030000, FEW 40  ,-99999
20150425040000, FEW 40  ,-99999
20150425050000, FEW 40  ,-99999
20150425060000, FEW 40  ,-99999
20150425070000, FEW 40  ,-99999
20150425080000, FEW 40  ,-99999
20150425090000,-99999,-99999
20150425100000,-99999,-99999
20150425110000,-99999,-99999
20150425120000,-99999,-99999
20150425210000,-99999,-99999
20150425220000,-99999,-99999
20150425230000,-99999,-99999
20150426000000,-99999,-99999
20150426010000, FEW 40   SCT -9999  ,-99999
20150426020000, FEW 40   SCT -9999  ,-99999
20150426030000, FEW 45   SCT -9999  ,-99999
20150426040000, FEW 45   BKN -9999  ,-9999
20150426050000, FEW 45   BKN -9999  ,-9999
20150426060000, FEW 45   BKN -9999  ,-9999
20150426070000, FEW 45   BKN -9999  ,-9999
20150426080000, FEW 40   BKN -9999  ,-9999
20150426090000,-99999,-99999
20150426100000,-99999,-99999
20150426110000,-99999,-99999
20150426120000,-99999,-99999
20150426210000, NSC -1  ,-99999
20150426220000, NSC -1  ,-99999
20150426230000, NSC -1  ,-99999
20150427000000, FEW 30  ,-99999
20150427010000, FEW 30   SCT -9999  ,-99999
20150427020000, FEW 30  ,-99999
20150427030000, FEW 30  ,-99999
20150427040000, FEW 30  ,-99999
20150427050000, FEW 40  ,-99999
20150427060000, FEW 40  ,-99999
20150427070000, FEW 40  ,-99999
20150427080000, FEW 40  ,-99999
20150427090000, FEW 40  ,-99999
20150427100000, FEW 40  ,-99999
20150427110000, FEW 40  ,-99999
20150427120000, FEW 40  ,-99999
20150427210000, FEW 40   BKN 90   BKN 120  ,9000
20150427220000, FEW 40   SCT 80   BKN 120  ,12000
20150427230000, FEW 40   SCT 70   BKN 120  ,12000
20150428000000, FEW 40   BKN 60   BKN 120  ,6000
20150428010000, FEW 20   BKN 50   BKN 100  ,5000
20150428020000, FEW 10   SCT 20   BKN 40  ,4000
20150428030000, FEW 8   SCT 10   BKN 40  ,4000
20150428040000, FEW 10   SCT 20   BKN 120  ,12000
20150428050000, FEW 15   BKN 50   BKN 120  ,5000
20150428060000, FEW 15   SCT 40   BKN 100  ,10000
20150428070000, FEW 15   BKN 20   BKN 100  ,2000
20150428080000, FEW 15   BKN 20   BKN 40  ,2000
20150428090000, FEW 15   SCT 25   BKN 50  ,5000
20150428100000, FEW 15   SCT 25   BKN 35  ,3500
20150428110000, FEW 15   SCT 25   BKN 35  ,3500
20150428120000, FEW 15   SCT 30   BKN 40  ,4000
20150428210000, FEW 2   BKN -9999  ,-9999
20150428220000, FEW 10   SCT 80   BKN -9999  ,-9999
20150428230000, FEW 15   SCT 80   BKN -9999  ,-9999
20150429000000, FEW 15   BKN -9999  ,-9999
20150429010000, FEW 15   BKN -9999  ,-9999
20150429020000, FEW 20   BKN -9999  ,-9999
20150429030000, FEW 25   BKN 35   BKN -9999  ,-9999
20150429040000, FEW 25   SCT 40   BKN -9999  ,-9999
20150429050000, FEW 25   SCT 40   BKN -9999  ,-9999
20150429060000, FEW 25   SCT 40   BKN -9999  ,-9999
20150429070000, FEW 25   BKN -9999  ,-9999
20150429080000, FEW 25   BKN -9999  ,-9999
20150429090000, FEW 25   SCT 30   BKN -9999  ,-9999
20150429100000, FEW 20   SCT 30   BKN -9999  ,-9999
20150429110000, FEW 15   SCT 25   BKN -9999  ,-9999
20150429120000, FEW 10   SCT 15   BKN 30  ,3000
20150429210000, FEW 3   SCT 15   FEW 25 CB  BKN 30  ,3000
20150429220000, FEW 2   SCT 20   FEW 25 CB  BKN 30  ,3000
20150429230000, FEW 1   SCT 20   BKN 30  ,3000
20150430000000, FEW 5   BKN 40   BKN 100  ,4000
20150430010000, FEW 10   SCT 60   BKN 100  ,10000
20150430020000, FEW 5   SCT 30   BKN 90  ,9000
20150430030000, FEW 6   SCT 30   BKN 80  ,8000
20150430040000, FEW 6   BKN 80  ,8000
20150430050000, FEW 25   SCT 70  ,-99999
20150430060000, FEW 15   BKN 70  ,7000
20150430070000, FEW 15   SCT 70   BKN 100  ,10000
20150430080000, FEW 15   SCT 70   BKN 100  ,10000
20150430090000, FEW 15   SCT 70   BKN 100  ,10000
20150430100000, FEW 15   SCT 70   BKN 100  ,10000
20150430110000, FEW 15   SCT 70   BKN 100  ,10000
20150430120000, FEW 15   SCT 70   BKN 100  ,10000
20150430210000, FEW 2   SCT 40   BKN 80  ,8000
20150430220000, FEW 3   SCT 35   BKN 100  ,10000
20150430230000, FEW 15   SCT 35   BKN 80  ,8000
20150501000000, FEW 15   SCT 35   BKN 80  ,8000
20150501010000, FEW 15   SCT 35  ,-99999
20150501020000, FEW 25   SCT 35  ,-99999
20150501030000, FEW 30  ,-99999
20150501040000, FEW 30   SCT 35  ,-99999
20150501050000, FEW 30   SCT 35  ,-99999
20150501060000, FEW 35   SCT 60  ,-99999
20150501070000, FEW 35  ,-99999
20150501080000, FEW 30  ,-99999
20150501090000, FEW 30  ,-99999
20150501100000, FEW 30  ,-99999
20150501110000, FEW 30  ,-99999
20150501120000, FEW 40  ,-99999
20150501210000, FEW 20  ,-99999
20150501220000, FEW 20  ,-99999
20150501230000, FEW 25  ,-99999
20150502000000, FEW 20  ,-99999
20150502010000, FEW 20   SCT 30  ,-99999
20150502020000, FEW 25   SCT 30  ,-99999
20150502030000, FEW 25   BKN 35  ,3500
20150502040000, FEW 25   BKN 35  ,3500
20150502050000, FEW 30   BKN 40  ,4000
20150502060000, FEW 30   BKN 40  ,4000
20150502070000, FEW 30   BKN 35  ,3500
20150502080000, FEW 30   BKN 35  ,3500
20150502090000, FEW 30   BKN 35  ,3500
20150502100000, FEW 25   BKN 30  ,3000
20150502110000, FEW 20   SCT 25  ,-99999
20150502120000, FEW 20   SCT 25  ,-99999
20150502210000, FEW 10   BKN 15   BKN 50  ,1500
20150502220000, FEW 8   SCT 40   BKN 120  ,12000
20150502230000, FEW 8   SCT 10   BKN 15  ,1500
20150503000000, FEW 8   SCT 10   BKN 20  ,2000
20150503010000, FEW 2   SCT 5   BKN 8  ,800
20150503020000, FEW 2   SCT 4   BKN 8  ,800
20150503030000, FEW 1   SCT 4   BKN 10  ,1000
20150503040000, FEW 1   SCT 4   BKN 15  ,1500
20150503050000, FEW 2   SCT 15   BKN 30  ,3000
20150503060000, FEW 2   SCT 15   BKN 20  ,2000
20150503070000, FEW 2   SCT 4   BKN 10   FEW 20 CB ,1000
20150503080000, FEW 2   BKN 10   BKN 15  ,1000
20150503090000, FEW 2   SCT 5   BKN 8  ,800
20150503100000, FEW 2   SCT 5   BKN 8  ,800
20150503110000, FEW 1   SCT 4   BKN 6  ,600
20150503120000, FEW 2   SCT 6   BKN 8  ,800
20150503210000, FEW 1   SCT 6   BKN 15  ,1500
20150503220000, FEW 1   SCT 10   BKN 25  ,2500
20150503230000, FEW 1   SCT 10   BKN 25  ,2500
20150504000000, FEW 2   SCT 7   BKN 20  ,2000
20150504010000, FEW 5   SCT 10   BKN 20  ,2000
20150504020000, FEW 10   SCT 15   BKN 20  ,2000
20150504030000, FEW 10   SCT 15   BKN 20  ,2000
20150504040000, FEW 8   SCT 10   BKN 15  ,1500
20150504050000, FEW 10   SCT 15   BKN 20  ,2000
20150504060000, FEW 10   SCT 15   BKN 20  ,2000
20150504070000, FEW 10   SCT 15   BKN 20  ,2000
20150504080000, FEW 15  ,-99999
20150504090000, FEW 15  ,-99999
20150504100000, FEW 15   SCT -9999  ,-99999
20150504110000, FEW 15   SCT -9999  ,-99999
20150504120000, FEW 20   BKN -9999  ,-9999
20150504210000, FEW 30   SCT 170  ,-99999
20150504220000, FEW 30  ,-99999
20150504230000, FEW 30  ,-99999
20150505000000, FEW 30  ,-99999
20150505010000, FEW 35  ,-99999
20150505020000, FEW 35  ,-99999
20150505030000, FEW 40  ,-99999
20150505040000, FEW 40  ,-99999
20150505050000, FEW 40  ,-99999
20150505060000, FEW 40  ,-99999
20150505070000, FEW 40  ,-99999
20150505080000, FEW 40  ,-99999
20150505090000, FEW 40  ,-99999
20150505100000,-99999,-99999
20150505110000,-99999,-99999
20150505120000,-99999,-99999
20150505210000,-99999,-99999
20150505220000,-99999,-99999
20150505230000,-99999,-99999
20150506000000,-99999,-99999
20150506010000,-99999,-99999
20150506020000,-99999,-99999
20150506030000, FEW 35   BKN 110  ,11000
20150506040000, FEW 35   BKN 100  ,10000
20150506050000, FEW 35   BKN 100  ,10000
20150506060000, FEW 35   BKN 100  ,10000
20150506070000, FEW 35   BKN 100  ,10000
20150506080000, FEW 35   BKN 90  ,9000
20150506090000, FEW 35   SCT 90   BKN 110  ,11000
20150506100000, FEW 25   SCT 35   BKN 90  ,9000
20150506110000, FEW 20   SCT 30   BKN 90  ,9000
20150506120000, FEW 30   SCT 80   BKN 100  ,10000
20150506210000, FEW 20   SCT 30   BKN 40  ,4000
20150506220000, FEW 10   SCT 30   BKN 40  ,4000
20150506230000, FEW 10   SCT 25   BKN 35  ,3500
20150507000000, FEW 10   SCT 25   BKN 35  ,3500
20150507010000, FEW 10   BKN 20   BKN 30  ,2000
20150507020000, FEW 10   BKN 20   BKN 30  ,2000
20150507030000, FEW 5   SCT 15   BKN 20  ,2000
20150507040000, FEW 5   SCT 15   BKN 20  ,2000
20150507050000, FEW 5   BKN 20   BKN 30  ,2000
20150507060000, FEW 5   BKN 20   BKN 30  ,2000
20150507070000, FEW 10   BKN 20   BKN 30  ,2000
20150507080000, FEW 10   BKN 20   BKN 30  ,2000
20150507090000, FEW 10   BKN 20   BKN 30  ,2000
20150507100000, FEW 8   SCT 15   BKN 20  ,2000
20150507110000, FEW 8   SCT 15   BKN 20  ,2000
20150507120000, FEW 10   SCT 20   BKN 30  ,3000
20150507210000, VV 1  ,-99999
20150507220000, VV 1  ,-99999
20150507230000, FEW 2   BKN -9999  ,-9999
20150508000000, FEW 25   BKN -9999  ,-9999
20150508010000, FEW 30   BKN -9999  ,-9999
20150508020000, FEW 30   BKN -9999  ,-9999
20150508030000, FEW 35   BKN -9999  ,-9999
20150508040000, FEW 35   SCT -9999  ,-99999
20150508050000, FEW 35  ,-99999
20150508060000, FEW 30  ,-99999
20150508070000, FEW 30  ,-99999
20150508080000, FEW 30  ,-99999
20150508090000, FEW 40  ,-99999
20150508100000, FEW 30  ,-99999
20150508110000, FEW 30   BKN -9999  ,-9999
20150508120000, FEW 30   SCT 170   BKN -9999  ,-9999
20150508210000, FEW 2   SCT 70   BKN 140  ,14000
20150508220000, FEW 2   SCT 60   OVC 120  ,12000
20150508230000, FEW 2   SCT 60   OVC 120  ,12000
20150509000000, FEW 2   SCT 40   BKN 60  ,6000
20150509010000, FEW 2   SCT 30   BKN 40  ,4000
20150509020000, FEW 2   SCT 10   BKN 30  ,3000
20150509030000, FEW 2   SCT 20   BKN 30  ,3000
20150509040000, FEW 2   SCT 10   BKN 30  ,3000
20150509050000, FEW 2   SCT 20   BKN 40  ,4000
20150509060000, FEW 1   SCT 6   BKN 40  ,4000
20150509070000, FEW 2   SCT 10   BKN 40  ,4000
20150509080000, FEW 5   SCT 10   BKN 50  ,5000
20150509090000, FEW 8   BKN 10  ,1000
20150509100000, FEW 8   SCT 10   BKN 50  ,5000
20150509110000, FEW 10   BKN 20  ,2000
20150509120000, FEW 10   BKN 20  ,2000
20150509210000, FEW 1   BKN -9999  ,-9999
20150509220000, VV 2  ,-99999
20150509230000, FEW 1   BKN -9999  ,-9999
20150510000000, FEW 15   BKN -9999  ,-9999
20150510010000, FEW 30   BKN -9999  ,-9999
20150510020000, FEW 30   BKN -9999  ,-9999
20150510030000, FEW 35   BKN -9999  ,-9999
20150510040000, FEW 35   BKN -9999  ,-9999
20150510050000, FEW 35   BKN -9999  ,-9999
20150510060000, FEW 35   BKN -9999  ,-9999
20150510070000, FEW 35   BKN -9999  ,-9999
20150510080000, FEW 30   BKN -9999  ,-9999
20150510090000, FEW 30   BKN -9999  ,-9999
20150510100000, FEW 30   BKN -9999  ,-9999
20150510110000, FEW 30   BKN -9999  ,-9999
20150510120000,-99999,-99999
20150510210000, FEW 2   BKN -9999  ,-9999
20150510220000, FEW 2   BKN -9999  ,-9999
20150510230000, FEW 35   SCT 180   BKN -9999  ,-9999
20150511000000, FEW 35   BKN 170   BKN -9999  ,-9999
20150511010000, FEW 25   BKN 150   BKN -9999  ,-9999
20150511020000, FEW 25   SCT 30   BKN 150  ,15000
20150511030000, FEW 25   SCT 30   BKN 130  ,13000
20150511040000, FEW 35   BKN 150   BKN -9999  ,-9999
20150511050000, FEW 35   SCT 130   BKN 180  ,18000
20150511060000, FEW 35   SCT 130   BKN 170  ,17000
20150511070000, FEW 35   SCT 120   BKN 150  ,15000
20150511080000, FEW 25   SCT 80   BKN 130  ,13000
20150511090000, FEW 25   SCT 120   BKN 150  ,15000
20150511100000, FEW 25   SCT 70   BKN 140  ,14000
20150511110000, FEW 25   SCT 130   BKN 160  ,16000
20150511120000, FEW 20   SCT 60   BKN 100  ,10000
20150511210000, FEW 2   SCT 3   BKN 9  ,900
20150511220000, FEW 2   SCT 3   BKN 7  ,700
20150511230000, FEW 2   SCT 4   BKN 7  ,700
20150512000000, FEW 3   SCT 10   BKN 35  ,3500
20150512010000, FEW 1   SCT 6   BKN 10  ,1000
20150512020000, FEW 1   SCT 6   BKN 10  ,1000
20150512030000, FEW 2   SCT 10   BKN 20  ,2000
20150512040000, FEW 2   SCT 10   BKN 15  ,1500
20150512050000, FEW 3   SCT 6   BKN 10  ,1000
20150512060000, FEW 5   SCT 10   BKN 40  ,4000
20150512070000, FEW 10   SCT 20   BKN 50  ,5000
20150512080000, FEW 20  ,-99999
20150512090000, FEW 20  ,-99999
20150512100000, FEW 20  ,-99999
20150512110000, FEW 20  ,-99999
20150512120000, FEW 20  ,-99999
